FILINGMANAGER_NAME,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4
Greenvale Capital LLP,,,,inf,-100.0,,,,,,,,,,,,,,,
"Greenwich Investment Management, Inc.",,,,,,,,,,,inf,-100.0,,inf,-100.0,,,,,
Greenwich Wealth Management LLC,,,,inf,-100.0,inf,16.67,18.25,5.7,-36.19,-100.0,inf,35.81,27.05,9.16,29.88,-13.88,18.76,11.52,39.5
Greenwoods Asset Management Ltd,,164.06,0.0,189.15,-100.0,,,,,,,,,,,,,,,
"Grey Fox Wealth Advisors, LLC",,,,,,,,,,,,inf,92.79,-100.0,,,,,,
"Grey Street Capital, LLC",,,,,,,,,,,,,,,,,inf,-100.0,,
"Greykasell Wealth Strategies, Inc.",,,,,,,,,,,,,,,,,,,,inf
"Greylin Investment Management, Inc",,,,,,,,,,,,inf,68.42,26.18,-4.41,0.59,-30.52,11.11,-100.0,
"Greystone Financial Group, LLC",,,,,,,,,,,,,inf,11.3,-6.07,-0.32,-14.23,160.85,-61.43,54.76
"Griffith & Werner, Inc.",,,,,,,,,,,,,,,,,,,,inf
"Ground Swell Capital, LLC",,,,inf,-77.89,6.79,123.65,-100.0,inf,-100.0,,inf,-100.0,,,inf,-100.0,inf,-100.0,inf
Grove Bank & Trust,,,,,inf,-53.52,22.47,68.5,12.52,-40.24,61.13,-64.24,149494.61,25.15,7.17,-1.36,-28.21,-34.05,64.0,82.11
Growth Interface Management LLC,,,,,inf,34.58,13.42,34.27,-53.12,-81.33,6.35,-100.0,inf,16.08,-60.52,-100.0,,,,
"Grunden Financial Advisory, Inc.",,,,,,,,,,,,,,,,,,,,inf
"Gruss & Co., LLC",,,,,,,,,,,,,,inf,-100.0,,,,,inf
Gryphon Financial Partners LLC,,,inf,102.62,0.24,12.78,38.88,49.78,5.0,-37.7,48.13,39095.31,88.17,21.4,1.55,159.78,-67.2,11.12,44.63,52.67
"Gs Investments, Inc.",,,,,,,,,,inf,-14.29,-100.0,,,,,,,,
"Guardian Asset Advisors, LLC",,,,,,,,,,,,,,,,inf,-32.43,9.66,32.31,54.8
"Guardian Financial Partners, LLC",,,,,,,,inf,-100.0,,inf,-100.0,,,,,,,,inf
Guardian Partners Inc.,,,,,,,,,,,,,,,,,,,,inf
"Guardian Wealth Advisors, LLC",,,,,inf,-100.0,,,,,inf,-100.0,inf,-100.0,,,,,,
"Guardian Wealth Management, Inc.",,,,,,,,,,,,inf,-100.0,,,inf,-31.87,12.56,31.49,44.12
Guerra Advisors Inc,,,,,,,,,,,,,,,,,,,,inf
"Guidance Point Advisors, LLC",,,,,,,inf,-100.0,,,,,,,,,,,,
Guinness Atkinson Asset Management Inc,,108.33,105.33,140.26,75.95,1.84,14.03,17.46,1.91,-37.46,-8.83,46307.36,54.39,37.65,3.55,-26.35,-32.51,1.31,52.82,16.51
Gulf International Bank (UK) Ltd,,124.74,98.56,53.56,-11.96,3.47,18.96,16.97,3.8,-34.2,17.51,-52.32,33.32,4.35,-13.92,-9.21,-27.77,4.74,27.14,52.69
Gunderson Capital Management Inc.,,-100.0,,,,,,,,,,,,inf,-8.3,-1.9,-100.0,,,inf
"H. L. Ormond & Company, LLC",,,,,,,,inf,16.75,-100.0,inf,-100.0,,,,,,,,
"HAGER INVESTMENT MANAGEMENT SERVICES, LLC",,,,,,,,,,,,,,,,,,,,inf
"HALBERT HARGROVE GLOBAL ADVISORS, LLC",,,,,inf,13733.33,-100.0,,,,inf,49166.67,342.15,-100.0,,inf,-93.31,17.67,26.48,1556.96
HALL CAPITAL MANAGEMENT CO INC,,,inf,73.99,-100.0,inf,14.18,35.38,3.48,-37.26,18.25,44028.59,67.57,26.18,-11.19,-0.65,-30.13,-11.79,-100.0,inf
HALLMARK CAPITAL MANAGEMENT INC,,,,,,,,,,inf,-39.87,-100.0,,,,,,,,
"HAMILTON CAPITAL PARTNERS, LLC",,,,,,,,,,,,,,,,,,,,inf
HANCOCK WHITNEY CORP,,,,,inf,8.97,13.05,35.44,76.0,-50.26,31.99,46598.18,59.1,652.63,-100.0,,inf,8.5,31.77,65.01
HANCOCK WHITNEY INVESTMENT SERVICES INC.,,,,,,,,inf,-100.0,,,,,,,,,,,
HANSEATIC MANAGEMENT SERVICES INC,,204.98,-78.17,71.89,-3.11,4.91,28.51,38.99,-98.06,-100.0,,,inf,-100.0,,,,,,inf
"HANTZ FINANCIAL SERVICES, INC.",,,inf,23.81,18.85,27.18,106.62,44.46,57.46,-37.63,17.36,-41.05,298.75,30.55,2.53,-3.17,-60.86,-8.06,44.87,107.55
"HAP Trading, LLC",,inf,-100.0,inf,-100.0,inf,2.22,140.11,-46.27,-76.99,-12.95,-73.87,-72.4,201656.22,-52.36,29.33,-4.07,-24.95,107.87,396.72
"HARBERT FUND ADVISORS, INC.",,,,,,,,,,,,,,,,,,inf,-27.28,-100.0
"HARBOR CAPITAL ADVISORS, INC.",,,,,,,,inf,-50.8,-35.99,13.52,31607.39,-18.16,102.49,3.31,-57.89,-99.96,-100.0,inf,-5.71
"HARBOR FINANCIAL SERVICES, LLC",,,,inf,-65.77,-100.0,,,,,,,,,,,,,,
"HARBOR INVESTMENT ADVISORY, LLC",,139.55,215.8,19.34,-7.26,2.43,15.02,37.51,3.0,-41.04,23.11,36895.15,71.45,47.01,11.54,-17.37,29.54,4.44,29.23,117.0
"HARBOUR INVESTMENTS, INC.",,,,,inf,6.07,11.63,-37.59,-100.0,inf,0.0,57027.8,68.9,28.12,-0.39,7.33,-22.1,16.34,33.44,61.35
"HARRELL INVESTMENT PARTNERS, LLC",,,,,,,,inf,24.38,-36.56,21.18,-100.0,,inf,-3.89,-1.24,-28.52,-1.42,-0.66,37.39
HARTFORD INVESTMENT MANAGEMENT CO,,,,inf,-8.98,-2.67,6.55,52.18,-2.19,-36.55,24.6,-65.34,196198.13,5.34,-4.81,-1.93,-32.02,11.75,29.9,52.54
HARTLINE INVESTMENT CORP/,,,inf,77.35,-9.23,4.11,16.01,46.59,-41.2,5.82,18.07,36218.64,35.53,26.18,-5.42,-21.81,1832.24,-100.0,,
HARVARD MANAGEMENT CO INC,,,,,,,,,,,,,,,,,,,,inf
"HARVEST GROUP WEALTH MANAGEMENT, LLC",,105.26,130.77,66.67,-100.0,,,,,,,,,,,,,,,
HARVEST VOLATILITY MANAGEMENT LLC,,,,inf,55.05,35.14,90.54,34.25,6.24,-43.93,14.92,47273.06,34.94,15.16,-100.0,,,,,
"HATTON CONSULTING, INC.",,,,,,,inf,-100.0,,,,,,,,,,,,
"HAZLETT, BURT & WATSON, INC.",,,,,,,,,inf,-19.42,27.68,38.46,86.36,15.18,3.29,-4.1,-25.89,12.18,-28.86,9.64
"HB Wealth Management, LLC",,,,,,,,inf,39.48,-11.96,23.7,64784.87,90.09,26.23,16.98,20.67,396.42,15.07,38.61,55.29
"HBC Financial Services, PLLC",,224.69,28.14,102.08,81271.07,-99.92,22.79,33.15,82999.73,-18.46,-99.89,-56.14,65.09,57.7,-14.74,-0.78,-54.01,29.36,154.61,41.99
HBK INVESTMENTS L P,,1.64,79.59,-11.64,-4.33,-7.07,-14.31,21.73,-91.53,-38.1,-49.12,1442.25,-100.0,inf,-42.18,276.86,-100.0,,,
HBK Sorce Advisory LLC,,266.33,53.12,20.08,3.18,30.48,30.63,33.43,-27.54,-37.36,42.54,-24.28,117346.74,26.12,-3.66,-2.0,-30.22,19.55,31.22,52.64
HBW ADVISORY SERVICES LLC,,,,,,,,,,,,,,,inf,3.07,0.0,108371.81,18.36,47.26
HBW Advisory Services LLC,,,inf,200.91,-18.69,7.58,16.86,39.43,6.17,-10.41,29.21,-43.43,82.57,32.27,-100.0,,,,,
"HC Advisors, LLC",,,,,,,,,,,,,,,,,inf,-100.0,,
HC FINANCIAL ADVISORS INC,,0.0,100.0,100.0,75.0,0.0,14.29,37.5,736.36,-38.04,-100.0,,,,,,,,,
HCR Wealth Advisors,,104.15,89.66,58.79,-2.58,-8.38,9.87,31.89,2.11,-31.59,12.35,46104.08,71.72,-14.69,1.91,-100.0,,,,
"HEADINVEST, LLC",,,,,,,,inf,2.37,-100.0,,,,,inf,-100.0,,,,
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,,-93.68,260.44,149.7,-78.75,255.17,9520.06,306.72,-74.55,-84.02,23.96,64796.56,23.5,204.16,-71.91,4271.65,-84.96,658.34,-86.29,59.99
HELIOS CAPITAL MANAGEMENT PTE. LTD,,,,,,,,,,,,,,,,inf,-29.25,12.57,32.22,54.36
HELLMAN JORDAN MANAGEMENT CO INC /MA/,,106.07,-100.0,,,,,,,inf,-100.0,,,,,,,,,
HENGEHOLD CAPITAL MANAGEMENT LLC,,,inf,91.22,-19.64,-18.1,14.34,36.61,-38.21,-100.0,,,,,,,,inf,34.66,57.16
"HERBST GROUP, LLC",,,,,,,,,,,inf,-100.0,,,,,,,,
HERITAGE INVESTORS MANAGEMENT CORP,,,,,,,,inf,4.7,-100.0,inf,-100.0,,,inf,-0.41,-100.0,,inf,54.31
HERITAGE OAK WEALTH ADVISORS LLC,,,,,,,,,,,,,,,,,,,inf,-61.73
"HERITAGE WEALTH MANAGEMENT, LLC",,,,,inf,1.18,13.95,-100.0,inf,60315.43,-99.57,95405.29,-100.0,,,,,,,
"HF Advisory Group, LLC",,,,,,,,,,,,inf,66.08,21.3,-5.14,-0.36,-27.74,14.19,30.34,54.36
"HFG Wealth Management, LLC",,,,,,,,,,,,,inf,-100.0,,inf,-100.0,,,
"HGI Capital Management, LLC",,,,,,,,inf,4.15,-100.0,,,,,,,,,,
"HHM Wealth Advisors, LLC",,100.0,1433.33,53.26,-9.93,3.94,-29.92,80.54,2.4,-30.41,19.75,49258.6,122.84,166.3,-5.31,-0.38,-28.12,48.96,32.43,88.79
"HICKORY ASSET MANAGEMENT, INC.",,,,,,,,,,,,,,,,,,,,inf
HIGHBRIDGE CAPITAL MANAGEMENT LLC,,-100.0,,,,,,,,inf,18.17,-74.2,910.52,3306.82,-100.0,,,,,
"HIGHLAND CAPITAL MANAGEMENT FUND ADVISORS, L.P.",,106.11,19.17,64.49,-100.0,,,,,,,,,,,,,,,
"HIGHLAND CAPITAL MANAGEMENT, LLC",,88.6,120.36,74.42,-18.89,-8.13,5.28,43.73,-3.96,-37.16,16.66,-42.12,142475.02,24.59,-4.65,7.99,-34.78,-6.2,14.78,223.85
HIGHLINE WEALTH PARTNERS LLC,,,,,,,,,,,inf,-51.21,68.42,21.31,-4.48,-4.33,-24.66,198.29,19.59,66.06
HILL ISLAND FINANCIAL LLC,,,,,,,,,,inf,-6.21,-100.0,,inf,-4.41,-0.7,-29.25,-100.0,,
"HILLTOP WEALTH ADVISORS, LLC",,,,,,,,,,,,,,,,,,,,inf
HIMENSION CAPITAL (SINGAPORE) PTE. LTD.,,,,,,,inf,53.26,-94.82,11.92,18.17,551744.98,25.28,52.3,-31.42,-21.99,-91.8,1104.13,78.04,-12.97
HITE Hedge Asset Management LLC,,,,,,,,,,,,,,inf,-18.7,-100.0,,,inf,-52.14
"HM Capital Management, LLC",,,,inf,-100.0,,inf,36.62,1.72,-100.0,inf,-100.0,,,,,,,,
HM PAYSON & CO,,106.49,310.69,52.83,-2.4,-29.67,14.74,77.86,-19.1,-12.64,-4.25,43993.55,96.37,25.64,-6.41,8.74,-32.51,10.91,29.01,78.47
"HMV Wealth Advisors, LLC",,,,,,,,,,,,,,,,,,,,inf
HNP Capital LLC,,,inf,64.35,1.32,1.57,11.83,36.32,2.02,-37.52,20.37,46518.9,72.82,-100.0,,,,,,
"HOEY INVESTMENTS, INC",,90.48,375.0,-56.58,132.73,-27.86,-13.72,174.48,94.21,-46.0,138.37,31348.48,381.97,23.97,22.63,-58.16,-55.83,3.1,0.0,-47.79
"HOGE FINANCIAL SERVICES, LLC",,,,,,,,,,,,,,,,,,,,inf
"HOHIMER WEALTH MANAGEMENT, LLC",,inf,175.1,230.32,-35.21,8.81,13.8,43.14,17.53,-35.59,18.91,45825.88,66.68,25.18,1.42,1.47,-29.38,13.06,27.81,64.88
HOLDERNESS INVESTMENTS CO,,,,,inf,32.33,42.35,47.14,5.29,-45.05,33.06,44020.81,77.44,72.72,-2.84,-2.07,-19.73,147.58,-64.01,62.96
HOLLENCREST CAPITAL MANAGEMENT,,106.8,139.1,86.55,25.56,17.03,15.37,42.9,10.47,-31.31,18.95,52726.81,169.04,28.88,-2.51,0.6,-24.76,15.21,33.12,52.4
"HONKAMP KRUEGER FINANCIAL SERVICES, INC.",,97.39,48.46,-100.0,,,,,,,,,,,,,,,,
HOTCHKIS & WILEY CAPITAL MANAGEMENT LLC,,-73.36,-68.23,-7.26,-4.06,2261.63,14.08,36.27,1.97,-41.85,18.17,46336.62,-11.85,26.18,-4.41,-0.7,66.76,-35.19,32.22,-83.08
"HOWARD BAILEY SECURITIES, LLC",,,,,,,,,,,,,,,,,,,inf,83.69
HOWARD CAPITAL MANAGEMENT,,105.95,91.33,56.8,-100.0,,,,,,,,,,,,,,,
"HOWARD FINANCIAL SERVICES, LTD.",,-100.0,inf,50.11,1.23,1.97,9.5,27.1,2.45,-36.84,17.3,45608.15,77.54,44.26,6.61,11.36,-13.58,18.31,34.47,65.87
"HOWARD WEALTH MANAGEMENT, LLC",,,,,,,,,,,,inf,68.42,25.9,-4.62,-0.7,-29.25,12.52,32.22,54.46
HOWE & RUSLING INC,,,inf,61.47,30.68,1.74,14.53,49.63,-18.2,-36.59,44.71,-100.0,,inf,-6.19,4.21,-100.0,,inf,66.1
HOWLAND CAPITAL MANAGEMENT LLC,,inf,22.79,66.62,-18.75,1.78,128.1,-33.31,1.97,-37.48,19.18,46033.11,65.44,10.19,-4.41,-4.89,-31.87,-30.9,27.83,40.74
"HOYLECOHEN, LLC",,103.09,87.86,62.22,-14.04,0.92,12.37,48.82,3.28,-37.2,17.44,44865.09,46.41,26.17,-4.75,1.03,-29.86,3.36,-100.0,
"HRC WEALTH MANAGEMENT, LLC",,,,,,,,,,,,,,,,inf,-100.0,inf,39.1,198.91
HSBC HOLDINGS PLC,,,inf,318.81,-59.16,-2.2,18.57,38.32,-7.53,-28.03,10.06,57430.59,64.75,38.99,0.88,31.12,-23.87,17.38,18.44,53.92
HT Partners LLC,,,,inf,-100.0,inf,15.55,24.16,-3.45,-37.5,6.94,-100.0,inf,21.81,-10.39,-1.67,-100.0,,inf,41.31
HTLF Bank,,,,,,,,,,,,,,,,inf,-29.25,-100.0,,inf
"HUB Investment Partners, LLC",,,,,,,,,,,,,,,,,,,,inf
HUDSON VALLEY INVESTMENT ADVISORS INC /ADV,,,,inf,1.15,-5.68,14.46,17.54,-100.0,,inf,47800.33,61.19,31.84,-6.08,7.58,-33.31,49.94,-100.0,inf
HUNTINGTON NATIONAL BANK,,,,,,inf,110.78,-100.0,,,,,,,,,,,,
"HUSSMAN STRATEGIC ADVISORS, INC.",,,,,,,,,,,,,,,,,,inf,-100.0,
HWG Holdings LP,,inf,90.0,11742.11,-98.53,-90.91,-100.0,inf,-41.64,-100.0,inf,-54.84,173278.57,10260.58,-12.05,-99.46,-100.0,,,
"HYA Advisors, Inc",,,,inf,1.55,1.53,37.59,30.6,3.77,-41.13,-100.0,,,,,,,,,
Haafor (Singapore) Pte. Ltd.,,-100.0,,,,,,,,,,,,,,,,,,
Hall Private Wealth Advisors,,,,inf,-100.0,inf,-32.62,36.11,-29.45,-100.0,,,,,,,,,,
"Halpern Financial, Inc.",,106.07,-96.03,64.5,-71.6,1.75,14.08,6851.29,1.97,-57.93,-20.08,-98.0,68.35,26.19,1057.64,-4.7,-29.39,260.12,90.65,-100.0
Halter Ferguson Financial Inc.,,,,,,,,,,,,,,,,inf,-31.75,30.64,48.79,46.83
"Hamilton Capital, LLC",,,inf,64.18,-3.94,7.26,14.12,221.65,-53.45,-36.14,21.29,44491.11,67.7,5.17,-2.86,-3.22,-28.41,-6.62,107.14,53.66
"Hamilton Wealth, LLC",,inf,1.74,124.23,-43.46,3.77,14.92,52.93,-6.86,-42.23,16.46,26030.39,251.15,-17.71,-6.17,51.48,-57.75,-7.89,8.98,-100.0
Hancock Prospecting Pty Ltd,,,,,,,,,,,,,,,,,,,,inf
Handelsinvest Investeringsforvaltning,,,,,,,,,,,,,,,,inf,-55.77,-100.0,,
"Hanlon Investment Management, Inc.",,,,,,,,inf,-100.0,,,,,,,inf,-100.0,inf,15.93,81.24
"Hansen & Associates Financial Group, Inc.",,,,,,,,,,,,,,,,,,,inf,119.97
Hao Advisors Management Ltd,,,,,,,,,,,,inf,-100.0,,,,,,,
"Hapanowicz & Associates Financial Services, Inc",,,,,,,,,,,,,,inf,-4.41,10.0,-4.4,12.57,32.22,54.36
"Harbor Group, Inc.",,,,,,,,,,,,,,,,,,,,inf
Harbour Trust & Investment Management Co,,,,,,,,,,,,,,,,,,,inf,29.63
Hardy Reed LLC,,,,,,,,,inf,-100.0,,,,,,,,,,
"Harfst & Associates, Inc.",,111.47,96.66,12.38,3.78,-0.18,15.19,37.08,4.0,-39.07,10.93,46434.65,62.81,3.71,-16.35,1.37,36.0,-44.61,18.38,38.06
Hartford Financial Management Inc.,,110.0,47.62,64.52,7.84,1.82,14.29,35.94,5.75,-29.89,17.83,41473.03,68.42,154.08,-4.41,-39.15,-29.25,89.39,34.33,54.36
Hartford Funds Management Co LLC,,,,,,,,,,,,,,,,,,,,inf
"Harvest Fund Management Co., Ltd",,137.36,214.38,-100.0,inf,-3.0,198.52,38.68,1.98,-73.2,19.13,-58.82,110.42,38.58,-9.9,8.53,43.47,130782.35,-99.8,70.37
"Harvest Investment Services, LLC",,inf,41.84,12.25,516.48,-18.28,-43.81,170.57,-28.0,-15.63,-86.4,-100.0,inf,19.8,-1.34,-0.86,-100.0,inf,49.62,74.62
"Harwood Advisory Group, LLC",,18668.42,-100.0,,,,,,,,,,,,,,,,,
"Hayden Royal, LLC",,8.19,-99.87,-100.0,,,,inf,-100.0,,,,,,,,,,,
Hayek Kallen Investment Management,,,,,,,,,,,,,,,,,,,inf,54.63
"Headland Capital, LLC",,,,,,,,,,,,,,,,,,,,inf
Headlands Technologies LLC,,,,,,,,,,,,,inf,-99.2,-100.0,inf,-100.0,inf,-100.0,
Heartland Bank & Trust Co,,,,,inf,-21.82,21.71,38.66,10.27,-36.08,35.77,-100.0,inf,20.23,-3.14,-8.04,40.76,13.83,29.33,55.6
Heartwood Wealth Advisors LLC,,,,,,,,,,,,,,inf,-5.45,-100.0,,,,inf
"Heck Capital Advisors, LLC",,,,,,,,,,,,,,,,,,,,inf
Heirloom Wealth Management,,,,,,,,,,,,,,inf,-5.44,-0.7,-100.0,,inf,54.18
Hel Ved Capital Management Ltd,,,,,,,,,,,inf,201853.13,-100.0,,inf,-100.0,,,inf,-45.9
Helium Advisors LLC,,,,,,,,,,,,,,,,,,,,inf
Hemington Wealth Management,,,,inf,-12.34,8.15,8.56,-2.84,57.31,-37.15,18.23,-41.67,77.62,23.59,-13.23,1.12,-32.26,14.78,11.45,68.33
Hendershot Investments Inc.,,,,,,,,inf,-7.49,-35.71,17.78,46383.02,68.42,26.18,-4.41,3.44,-27.56,12.57,32.22,18.18
"Hennion & Walsh Asset Management, Inc.",,,,,,,,,,,,,,,,,,inf,76.82,64.94
"Henrickson Nauta Wealth Advisors, Inc.",,,,,,,,inf,-100.0,,,,,,,,,,,
"Heritage Financial Services, LLC",,,,,,,,,,inf,-100.0,,,,,,,,,inf
"Heritage Investment Group, Inc.",,,,,,,,,,,inf,-100.0,inf,-100.0,,inf,-100.0,,,inf
Heritage Trust Co,,,,,,,,,,,,,,inf,-4.41,-0.35,-33.51,12.98,-100.0,inf
Heritage Wealth Advisors,,1081.4,45.53,-99.88,82983.74,1.88,13.96,47.11,-99.8,-40.62,118254.72,-53.46,-23.25,152.36,-4.41,19.88,127.61,-69.1,-49.9,57.89
"Heritage Wealth Management, Inc.",,,,,,,,,,,,,,,,,,inf,3.25,54.36
"Heritage Wealth Management, Inc. /CA/",,,,,,,,,,,,,,,,,,,inf,8.89
"Heritage Wealth Partners, LLC",,,,,,,,,,,,inf,-100.0,inf,22.22,4.08,0.0,-100.0,inf,39.28
"Herold Advisors, Inc.",,,,,,,inf,37.84,104037.82,-99.93,23.48,59672.59,88.38,29.01,-9.0,-0.74,-3.15,15.42,42.1,52.49
Herr Investment Group LLC,,,,,,,,,,,,inf,-100.0,,,inf,-100.0,,,
"Hestia Capital Management, LLC",,,,,,,,,,,,,,,,,,,,inf
Hexagon Capital Partners LLC,,,inf,76.36,-98.62,9.09,41.67,8.82,10.81,204.88,90.4,64955.04,62.52,24.31,4.87,19.45,-27.46,0.45,33.68,70.65
Hexavest Inc.,,,,inf,4333.33,-100.0,,,,,,,,,,,,,,
"Hibernia Wealth Partners, LLC",,,,,,,,,,,,,,,inf,1996.67,-39.4,-100.0,inf,20.75
Hickory Point Bank & Trust,,,,,,,,,,,,,,,,,,,,inf
"Hidden Cove Wealth Management, LLC",,,,,,,,,,,,,,,,,,,,inf
Hiddenite Capital Partners LP,,,,,,,,,,,,,,,,,inf,1025.66,-100.0,
"High Falls Advisors, Inc",,,,inf,-12.66,1.97,13.98,36.36,2.79,-32.43,18.08,46005.1,264.91,53.38,-2.58,-2.55,-29.27,-55.64,40.52,-16.32
High Net Worth Advisory Group LLC,,,,,,,,inf,-19.13,-42.82,-6.91,47415.68,110.9,24.39,2.06,-1.78,-40.8,-15.01,22.63,62.33
"High Note Wealth, LLC",,,,,,inf,14.01,47.88,2.01,-37.36,-3.59,-100.0,,inf,0.74,-0.7,-100.0,inf,32.98,-100.0
"High Pines Wealth Management, LLC",,,,inf,-38.67,-16.46,25.11,30.63,2.04,-100.0,inf,-100.0,,inf,27.52,12.2,-100.0,,,
HighMark Wealth Management LLC,,-99.6,100.0,9.52,20.29,1.81,14.2,36.27,1.9,-46.27,20.14,48104.05,86.39,-7.67,-5.24,-4.62,-10.82,108.88,26.37,43.11
HighPoint Advisor Group LLC,,-46.53,69.35,350.34,-16.79,-5.35,32.04,-100.0,,inf,-100.0,,,,,inf,-99.9,48.83,109780.22,27.66
"HighTower Advisors, LLC",,124.61,74.67,73.18,-7.28,1.48,25.11,64.71,-2.78,-37.25,17.49,43723.79,75.13,48.3,2.83,10.66,-31.23,0.97,28.86,54.76
"HighTower Trust Company, N.A.",,,,,,,,,,,inf,42393.12,50.39,-100.0,,,,,,
"HighTower Trust Services, LTA",,,,,,,,inf,1.46,-35.17,-100.0,,,,,,,,,
"Highland Financial Advisors, LLC",,,,,,,,,,,,,,,,,,,,inf
Highland Private Wealth Management,,125.27,98.58,63.25,-5.85,3.21,18.46,25.87,14.43,-37.42,20.85,-100.0,,,,,,,,
"Highlander Capital Management, LLC",,,,inf,-100.0,,,,,,,,,,inf,100068.75,-29.25,-100.0,,
Highview Capital Management LLC/DE/,,,,,,,,,,,,,,,,,,,,inf
"Hill Investment Group Partners, LLC",,,,,,,,,,,,,,inf,6.59,-100.0,,,,
Hills Bank & Trust Co,,,,,,inf,-100.0,,,,,,,,,,,,inf,-15.16
Hillsdale Investment Management Inc.,,inf,316.28,64.8,-18.98,12.97,-1.48,353.01,-10.79,-38.05,17.27,46080.67,-58.7,17.39,184.33,-2.19,-38.36,-19.0,153.29,110.2
Hilltop National Bank,,,,,,,,,,,,,,,,,inf,12.56,32.22,-42.26
Hilltop Partners LLC,,,,,,,,,,,,inf,70.27,30.08,-0.32,21.67,-11.31,31.8,30.88,51.43
"Hilton Capital Management, LLC",,,,,,,,,inf,-100.0,,,,,,,,,,
Himension Fund,,,,inf,12.39,193.79,-100.0,,,,,,,,,,,,,
"Hippocratic Financial Advisors, LLC",,,,,,,,,,,,,,,,,,,,inf
"Hixon Zuercher, LLC",,,inf,65.61,69.06,30.9,17.88,39.89,7.11,-35.63,19.68,46073.44,-1.71,28.05,-5.39,-36.93,-25.6,27.93,-69.49,49.1
"Hobbs Group Advisors, LLC",,,,,,,,,,,,,,,,inf,-100.0,inf,29.14,55.01
"Hobbs Wealth Management, LLC",,,,,,,,,,,,,,,,,,,,inf
Hodges Capital Management Inc.,,,,,,,,,,,,inf,206.35,12.36,-40.58,59.56,-96.41,-100.0,inf,18.01
Hoese & Co LLP,,,,,,,,,,,,,,,,,,,inf,-100.0
Hofer & Associates. Inc,,,,,,,,inf,1.97,-37.55,10.31,-100.0,,inf,-2.56,-2.38,-100.0,inf,32.22,54.95
"Hoffman, Alan N Investment Management",,,,,,,,,inf,-37.41,-100.0,,,,,,,,,
Holistic Financial Partners,,inf,263.93,77.79,3.25,2.94,4.25,33.12,8.13,-67.74,96.3,46365.83,80.28,29.67,-3.0,27.55,-62.82,11.1,33.53,53.52
"Holistic Planning, LLC",,,,,,,,,,,,,,,,inf,-47.26,0.0,63.11,69.98
Hollow Brook Wealth Management LLC,,,,,,,,inf,-100.0,,,,,,,,,,,
"Holloway Wealth Management, LLC",,105.97,99.28,77.09,-5.13,7.36,14.11,36.22,2.59,-100.0,,,,,,,,,,
"Holocene Advisors, LP",,-97.21,-100.0,inf,-100.0,,,inf,-100.0,,inf,-100.0,,,,,,inf,162.32,193.36
Holowesko Partners Ltd.,,,,inf,-5.36,-100.0,,,,,,,,,,,,,,
Homrich & Berg,,,inf,506.54,22.01,-3.72,14.76,-100.0,,,,,,,,,,,,
Honeycomb Asset Management LP,,,,,inf,-100.0,,,,,,,,,,,,inf,164.43,-100.0
"Hoover Financial Advisors, Inc.",,inf,213.92,74.19,-27.08,15.08,-100.0,,,,,,,,,,,,,
"Hopwood Financial Services, Inc.",,,,,,,,,,,,,,,,,,,,inf
"Horan Securities, Inc.",,inf,-3.7,61.54,-69.05,53.85,-100.0,inf,7.14,80.0,77.78,62600.0,69.46,247.38,-100.0,,,,,
"Horizon Family Wealth, Inc.",,,,,,,,,inf,-100.0,,,,,,inf,-28.3,15.22,34.25,-57.62
"Horizon Investment Services, LLC",,,,inf,4.26,1.7,14.05,36.36,-0.43,48.38,20.52,50005.07,66.17,26.63,-8.57,-0.7,-31.49,10.56,31.3,53.07
"Horizon Investments, LLC",,,,,inf,28.78,29.07,40.08,17.0,-44.06,-17.58,-15.91,103664.12,47.46,6.74,0.5,-23.47,50.33,100.16,91.58
"Horizon Wealth Management, LLC",,,,,,,,inf,2.3,-29.5,331.56,83504.49,-64.29,1472.69,-91.39,37.26,-33.97,-27.29,19.61,100.39
"Horrell Capital Management, Inc.",,,,,,,,,,,,,,,,,,inf,33.33,166.67
Horst & Graben Wealth Management LLC,,,inf,38.44,0.18,1.75,13.97,15.43,4.72,-34.42,18.13,51434.73,61.76,24.61,-7.27,-1.57,-38.24,1680.27,-30.18,55.22
"Hotaling Investment Management, LLC",,,,inf,209.02,80.02,14.44,41.76,1.3,-38.91,17.17,-60.17,-100.0,,,,,,,
"Houlihan Financial Resource Group, Ltd.",,,inf,-100.0,,,,,,,inf,-26.17,35.0,4096.63,-98.07,19.92,-29.41,12.25,32.31,46.53
"Householder Group Estate & Retirement Specialist, LLC",,,,,,,,inf,-1.87,-44.55,41.44,-59.15,83.27,-100.0,inf,-99.88,84559.23,-99.86,14.79,-71.44
"Howard Capital Management Group, LLC",,,,,inf,-5.97,10.61,33.72,2.17,-35.01,136.38,-76.79,167997.23,-100.0,,,,,,
Howard Capital Management Inc.,,,inf,443.15,-57.63,-100.0,inf,18.54,-100.0,,,,,,,inf,-18.07,-100.0,inf,59.44
"Howard Wealth Management, LLC",,inf,117.7,53.92,-4.17,-1.45,14.23,36.25,0.38,-81.09,302.33,-100.0,,,,,,,,
