FILINGMANAGER_NAME,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4
Louisiana State Employees Retirement System,,16.17,25.0,28.87,29.07,-1.0,0.2,3571.39,-40.25,-12.92,-22.98,-9.44,171860.55,44.51,-4.23,15.46,31.44,1.88,9.99,-17.31
"Loup Funds, LLC",,,,,,,,,,,,inf,-100.0,,,,,,,
"Lowe Wealth Advisors, LLC",,inf,0.0,100.0,-100.0,,,,,,,inf,-20.04,16.92,-3.38,-32.68,-29.19,-40.41,-41.78,-35.29
"Lowery Thomas, LLC",,,,,,,,,,,,,,,,,,,inf,-100.0
"Lumature Wealth Partners, LLC",,,,,,,,inf,-13.93,-98.09,53.33,87800.0,1308.95,9.61,-100.0,,,,,
"Lumbard & Kellner, LLC",,,,,,,,inf,14.84,-27.5,17.13,32363.68,96.51,-100.0,inf,-100.0,,,,
Lumina Fund Management LLC,,,,,,,,,inf,-27.52,-15.89,-11.33,76.27,35.44,4.59,-100.0,,,,
"Lummis Asset Management, LP",,,,,,,,,,,,,,,,inf,-74.53,3.84,13.53,2.28
"Lunt Capital Management, Inc.",,,,,,,,,,,,,,,,,inf,3.84,13.53,2.28
Lutz Financial Services LLC,,,,,,,,,,,,,,inf,4.73,8.93,42.34,0.08,10.92,-1.78
"Luxor Capital Group, LP",,,,,,inf,-11.29,6814.35,-99.8,-27.66,-26.79,-100.0,,,inf,-19.78,19.05,-32.09,13.53,-20.09
"Lynch Asset Management, Inc.",,,,,,,,inf,-26.01,-23.4,4.05,85805.38,81.07,35.41,1.75,17.74,37.18,3.25,13.53,2.57
Lynwood Capital Management Inc.,,,,,,,,,inf,-98.64,0.0,8.0,8420181.48,-100.0,,,,,,
Lynx Investment Advisory,,,,,,,,,,,,,,,,,,inf,35.74,18.59
"Lyon Street Capital, LLC",,,,,,,,inf,-37.79,-100.0,,,,,,,,,,
"M Holdings Securities, Inc.",,,,,,,,,inf,-50.23,-20.81,-20.08,161.72,-78.38,407.9,7.34,-100.0,inf,-100.0,
M&G INVESTMENT MANAGEMENT LTD,,18.14,10.5,-7.03,-8.46,16.02,-28.13,46.51,238.39,-8.92,-27.59,113934.83,75.07,-11.59,1.24,127.29,-100.0,,,
M&G Investments (USA) Inc.,,,,,,,,,,,,,,,,inf,-100.0,,,
M&G PLC,,,,,,,,,,,,,,,,,,,inf,0.73
M&G Plc,,,,,,,,,,,,,,,,,inf,29.57,-100.0,
M&R CAPITAL MANAGEMENT INC,,,,,,,,inf,-42.38,-36.86,-85.61,1371.87,2269.06,42.96,24.13,20.35,-92.42,3.84,28.47,-100.0
M&T Bank Corp,,,,,,,,,,,,inf,9.84,171.97,234.48,0.18,-96.32,3.84,-100.0,
M. Kraus & Co,,,,,,,,,,,,,,,,,,,inf,-100.0
"M.D. SASS INVESTORS SERVICES, INC.",,,,,,,,inf,-27.67,-100.0,,,,,,,,,,
"M.E. ALLISON & CO., INC.",,,,,,,,,,,,,,,,,,,,inf
"M3 Advisory Group, LLC",,,,,,,,,,,,,,,,inf,128.2,47.38,44.98,5.22
MA Private Wealth,,,,,,,,inf,-27.01,-100.0,,,,,,,,,,
MACKAY SHIELDS LLC,,inf,147.5,-100.0,,,,inf,-41.15,-100.0,,,,,,,,,,
MACKENZIE FINANCIAL CORP,,96.83,1.1,1.9,63.41,43.23,-24.33,445.6,-27.45,-28.84,-7.0,96980.94,63.68,2.05,25.2,13.73,23.76,4.29,11.5,154.82
MACQUARIE GROUP LTD,,-9.78,3.68,-63.91,330.6,6242.77,-39.25,1428.0,-91.1,48.23,320.06,49905.25,132.71,82.06,-22.96,74.15,-89.31,1211.01,20.07,-6.72
MACROVIEW INVESTMENT MANAGEMENT LLC,,inf,0.0,0.0,0.0,0.0,0.0,400.0,-60.0,0.0,-50.0,150600.0,826.01,2.19,301.12,165.7,38.77,0.25,16.76,2.45
MAD RIVER INVESTORS,,59.62,1.3,-14.62,-10.14,12.11,0.0,-6.34,-9.94,-23.83,-8.81,20.71,130208.04,-2.85,-9.78,-0.76,-5.84,10.59,13.0,-7.8
MADDEN SECURITIES Corp,,,,,,,,inf,-100.0,,,inf,-100.0,,,,,,,
"MADISON ASSET MANAGEMENT, LLC",,54.56,-100.0,,,inf,-100.0,inf,-15.65,23.13,-95.25,-100.0,,,,,inf,-100.0,,
MADISON WEALTH MANAGEMENT,,,,,,,,inf,-34.28,-27.8,-17.1,-100.0,,,,,,,,
MAGNOLIA CAPITAL ADVISORS LLC,,,,,,,inf,-2.0,-42.86,-35.09,-11.0,-21.51,232380.82,23.36,124.3,-6.71,58.7,40.97,-71.16,7.88
MAGNOLIA CAPITAL MANAGEMENT LTD,,,,,,,,inf,435.82,3.62,0.81,-17.87,-6.17,-4.5,3.26,14.04,-24.62,-1.63,7.47,-10.81
MAI Capital Management,,,,,,inf,-100.0,inf,11632.65,-29.11,-18.67,92569.65,78.75,17.85,3.51,24.5,48.14,19.01,7.5,11.03
"MAINSAIL ASSET MANAGEMENT, LLC",,,,,,,,,,,,,,,,,,,inf,28.82
MAINSTAY CAPITAL MANAGEMENT LLC /ADV,,,,,,,,,,,,,,,,inf,7.68,8.37,-0.31,6.53
MAIRS & POWER INC,,,,,,,,inf,-41.06,-27.41,-46.32,88557.52,176.61,30.75,-14.24,18.47,1024.45,31.51,16.8,21.16
MAKENA CAPITAL MANAGEMENT LLC,,,,,,,,inf,-25.0,-27.48,-20.38,59585.02,-100.0,,,inf,-4.13,2.41,-10.86,-26.22
MALTESE CAPITAL MANAGEMENT LLC,,inf,853.17,5.66,98.96,-100.0,,,,,,,,,,,,,,
"MANAGED ASSET PORTFOLIOS, LLC",,,,,,,,inf,-33.91,-29.38,-7.24,227.77,43.99,133314.94,0.88,16.02,19.26,7.3,13.06,4.31
MANCHESTER FINANCIAL INC,,53.33,-100.0,,inf,-100.0,,inf,-100.0,inf,-6.35,90206.12,81.67,34.3,2.83,14.38,34.03,2.44,11.55,1.44
MANE GLOBAL CAPITAL MANAGEMENT LP,,,,,,,,inf,-100.0,,,inf,119.67,190.04,46.22,-72.25,57.46,-100.0,inf,-12.89
MANGROVE PARTNERS,,,,,,,,inf,82.02,128.49,-2.52,38247.78,0.64,5.27,-0.91,-100.0,,,,
"MANGROVE PARTNERS IM, LLC",,,,,,,,,,,,,,,,inf,1.37,2.34,10.18,-19.04
"MAPLELANE CAPITAL, LLC",,,,,,,,,,,inf,-100.0,,,,,,,,
MAR VISTA INVESTMENT PARTNERS LLC,,,,,,,inf,-22.73,-61.34,-35.52,-100.0,-100.0,,,,,,inf,-17.23,42.03
MARATHON CAPITAL MANAGEMENT,,,,,,,,,,,,inf,30.22,72.1,-64.09,-66.5,-100.0,,,
MARCO INVESTMENT MANAGEMENT LLC,,,,,,,,inf,-19.17,-40.28,-4.49,80663.59,78.55,30.43,-17.87,20.38,35.99,5.0,1.23,-5.65
MARIETTA INVESTMENT PARTNERS LLC,,,,,,,,inf,-49.92,-26.38,-100.0,,,,inf,318.64,38.5,5.78,12.88,3.97
"MARINO, STRAM & ASSOCIATES LLC",,,,,,,,inf,-29.45,-39.69,-12.82,92396.73,69.08,35.77,4.93,17.96,33.51,1.96,-100.0,
MARIPAU WEALTH MANAGEMENT LLC,,,,,,,,,,,,,,inf,-13.34,97.35,54.56,68.97,-100.0,inf
MARK ASSET MANAGEMENT LP,,,,,,,,,,inf,26.2,414348.6,62.93,35.28,-11.56,11.11,36.36,-6.06,13.35,-14.25
"MARK SHEPTOFF FINANCIAL PLANNING, LLC",,57.14,13.64,-16.0,-9.52,73.68,-15.15,885.71,-48.55,-46.48,-14.47,101424.62,60.46,25.02,2.85,18.47,71.54,18.05,2.31,19.57
MARKEL CORP,,,,,,,,,inf,-100.0,inf,98126.02,84.66,-100.0,,,,,,
MARKEL GROUP INC.,,,,,,,,,,,,,,inf,4.61,17.9,37.18,3.84,13.53,-100.0
MARKET STREET WEALTH MANAGEMENT ADVISORS LLC,,,,,,,,,,,,,,,inf,39.73,38.39,6.9,28.44,-6.82
MARKSTON INTERNATIONAL LLC,,,,,,,,inf,-100.0,,,,,,,,,,,
MARLIN SAMS CAPITAL MANAGEMENT LLC,,,,,,,,,,,inf,-100.0,,,,,,,,
MARSHALL & SULLIVAN INC /WA/,,,,,,,,inf,-36.78,-26.57,-14.82,38044.04,63.49,35.6,11.51,28.73,35.63,1.78,11.34,-2.62
MARSHALL FINANCIAL GROUP INC /ADV,,,,,,,,,,,,,,,,inf,37.27,3.9,13.59,2.34
"MARSHALL INVESTMENT MANAGEMENT, LLC",,,,,,,,,,,,,,,,,,,,inf
"MARSHALL WACE, LLP",,-100.0,inf,74.27,242.9,91.8,1725.79,-100.0,,,,,,,,,,,,
MARSICO CAPITAL MANAGEMENT LLC,,,,,,,,inf,-21.84,-100.0,,inf,73.77,34.4,5.44,11.43,37.14,0.17,13.47,-19.84
MARTINGALE ASSET MANAGEMENT L P,,6.92,11.2,-31.4,7.34,-23.53,5055.48,-9.99,-91.93,-47.61,-17.05,82697.67,12.18,5.13,43.57,730.81,8.91,-11.93,9.44,2.35
MARVIN & PALMER ASSOCIATES INC,,,,,,,,,,,,,,,,,inf,0.0,14.88,1.04
MARYLAND CAPITAL ADVISORS INC.,,,,,,,,inf,-34.48,-26.32,-17.86,89891.3,76.12,55.88,3.02,4.0,37.18,3.84,13.53,6.45
MAS Advisors LLC,,,,,,,,,,,,,,,inf,17.9,37.56,-56.65,13.53,2.78
MASSACHUSETTS FINANCIAL SERVICES CO /MA/,,33.85,-55.23,655.37,-34.21,16.04,-0.42,1140.03,-56.5,-34.04,-67.74,117934.12,25.34,383.92,56.47,25.1,33.69,3.74,12.79,-1.46
MASSMUTUAL TRUST CO FSB/ADV,,50.0,33.33,-16.67,50.0,20.0,153866.67,4.04,-30.04,-24.18,-11.64,-23.12,205045.78,27.46,2.27,26.42,36.5,5.3,12.84,-100.0
MASTERS CAPITAL MANAGEMENT LLC,,,,,,,,,,,,,inf,-100.0,,,,,,
MASTRAPASQUA ASSET MANAGEMENT INC,,,,,,,,inf,-35.52,-28.47,-15.1,72951.67,98.66,34.76,4.21,-100.0,,,,
"MATAURO, LLC",,,,,,,,,,,,,,,,,,,,inf
"MATHER GROUP, LLC.",,,,,,,,inf,-27.48,-12.91,-32.58,88621.43,197.44,74.91,3.06,27.14,-3.27,47.11,0.28,1.47
MATRIX ASSET ADVISORS INC/NY,,,,,,,,inf,-9.19,-16.1,-14.63,54364.59,105.11,35.0,3.62,15.97,20.05,2.47,11.47,-4.09
MATRIX PRIVATE CAPITAL GROUP LLC,,,,,,,,inf,-35.28,-35.84,-35.97,-100.0,,,,,,inf,15.76,2.28
"MATTERN CAPITAL MANAGEMENT, LLC",,,,,,,,,,,,,,,,inf,188.25,19.84,21.66,2.62
MATTHEWS INTERNATIONAL CAPITAL MANAGEMENT LLC,,,,,,,,,,,,,inf,-100.0,,,,,,
MAVERICK CAPITAL LTD,,,,,,,,inf,-41.73,-1.39,5.2,272251.47,-30.74,-29.35,8.06,-37.4,-32.78,100.76,-100.0,inf
"MAYPORT, LLC",,,,,,,,inf,-35.48,-28.63,-14.77,88337.24,76.66,35.41,4.61,21.65,35.64,3.84,13.53,1.06
MBA Advisors LLC,,,,,,,inf,-0.95,-100.0,inf,24.02,88841.55,109.68,29.18,4.61,21.66,19.67,5.82,16.13,-25.56
MBB PUBLIC MARKETS I LLC,,,,,,,,inf,-100.0,,,,,inf,1070.41,188.93,53.74,615.8,-78.59,-23.71
"MBE Wealth Management, LLC",,-100.0,,,,,,,,,,,,,,,,,,
"MBL Wealth, LLC",,,,,,,,,inf,-53.54,-14.25,-20.41,308338.83,34.45,23.41,24.41,48.31,2.87,15.15,-100.0
"MBM Wealth Consultants, LLC",,,,,,,,inf,-38.71,-48.42,-46.94,0.0,-73.08,-100.0,,,,,,
MCDANIEL TERRY & CO,,,,,,,,inf,-36.63,9.51,-15.97,-100.0,inf,29.72,21.0,-24.06,165.71,-11.93,15.09,23.53
MCDONALD PARTNERS LLC,,,,,,,,,,,,inf,68.69,33.26,4.97,14.69,36.5,4.63,15.55,1.96
MCF Advisors LLC,,inf,10.0,-18.18,244.44,300.0,-54.03,-100.0,inf,-26.82,-10.21,79768.19,83.4,31.59,4.8,-30.54,31.3,7.73,14.72,-2.87
MCIA Inc,,,,,,,,,,,inf,-100.0,,,,,inf,-7.88,42.1,-100.0
MCKINLEY CAPITAL MANAGEMENT LLC,,,,,,,,,,,,,inf,-30.42,9.99,9.82,31.35,-9.33,-100.0,
MCKINLEY CAPITAL MANAGEMENT LLC /DELAWARE,,,,,,,,inf,-53.4,-45.42,-100.0,,,,,,,,,
MCMILLION CAPITAL MANAGEMENT INC,,,,,,,,,,inf,-20.0,-100.0,,inf,-100.0,,,,,
MCRAE CAPITAL MANAGEMENT INC,,,,,,,,inf,-65.95,-32.45,-15.77,86800.85,86.5,50.1,-0.64,17.9,37.22,3.84,23.13,-1.01
"MEAG MUNICH ERGO, Kapitalanlagegesellschaft mbH",,-23.08,1560.0,8.36,-29.88,685.63,14.85,14.2,14.8,87.16,-13.95,144275.47,29.83,28.94,-11.44,21.32,28.76,-8.49,14.17,-7.37
"MEANS INVESTMENT CO., INC.",,,,inf,-30.89,-2.23,-32.57,11373.73,-27.45,-23.26,-14.32,78241.96,79.24,36.59,3.0,19.16,35.68,2.86,13.98,2.14
MEEDER ASSET MANAGEMENT INC,,,,,,,,,,,,inf,141.75,-32.03,147.31,-1.66,237.02,-2.64,10.72,0.02
"MELFA WEALTH MANAGEMENT, INC.",,,,,,,,,,,,,,,,,inf,3.84,-3.89,2.28
MERCER GLOBAL ADVISORS INC /ADV,,131.28,-0.69,37.02,156.16,-45.94,1.47,12.52,36.16,1626.6,-7.04,-4.57,74.81,34.85,117.14,-38.02,31.51,113297.31,21.83,-6.79
MERIAN GLOBAL INVESTORS (UK) Ltd,,inf,-100.0,,,,,,,,,,,,,,,,,
MERIDIAN INVESTMENT COUNSEL INC.,,,,,,,,inf,-23.69,-21.92,0.62,3.46,194313.25,35.41,4.51,7.65,33.86,2.61,9.52,0.31
MERIDIAN MANAGEMENT CO,,,,,,,,inf,-33.8,-7.75,-0.16,59334.15,145.18,-32.68,5.09,56.23,2.6,2.75,18.51,-0.53
MERITAGE PORTFOLIO MANAGEMENT,,,,,,,,inf,-4.87,-31.94,-15.94,-95.48,-2.87,1718.61,4.5,49.77,-89.25,-28.12,15.97,1326277.71
MESIROW FINANCIAL INVESTMENT MANAGEMENT - EQUITY MANAGEMENT,,inf,16.16,-100.0,,,,,,,,,,,,,,,,
MESIROW FINANCIAL INVESTMENT MANAGEMENT - Equity & Fixed Income,,,,inf,9.3,-99.01,-100.0,,,,,,,,,,,,,
"METEORA CAPITAL, LLC",,,,,,,,,,,,inf,94386.5,-62.33,2.74,216.3,-36.23,-2.63,-8.24,6.0
MEYER HANDELMAN CO,,,,,,,,,inf,-1.96,37.11,286232.01,-35.84,43.46,4.64,28.73,98.8,10.08,17.4,2.73
"MFA WEALTH ADVISORS, LLC",,,,,,,,,,,,,,,,,,inf,7.22,-93.39
"MFA Wealth Advisors, LLC",,,,,,,,inf,-23.88,-100.0,,,,,,,,,,
MFA Wealth Services,,,,,,,,,,,,,,,,,,,,inf
"MFG WEALTH MANAGEMENT, INC.",,,,,,,,,,,,,,,,,,,,inf
"MFN Partners Management, LP",,,,,,,,inf,-100.0,,,,,,,,,,,
"MGB Wealth Management, LLC",,,,,,,,,,,,,,,,,inf,3.08,35.57,37.36
MGO ONE SEVEN LLC,,,,,,,,,,inf,97.87,22335.97,101.68,24.45,21.62,64.7,38.37,5.56,14.58,16.79
"MGO Private Wealth, LLC",,,,,,,,,,,inf,61097.63,-100.0,,,inf,92.42,5.32,3.7,26.25
MIC Capital Management UK LLP,,,,,,,,,inf,57.85,68.27,44248.41,76.12,35.41,4.61,17.9,37.18,3.84,13.53,2.28
MID ATLANTIC FINANCIAL MANAGEMENT INC/ADV,,4.37,-0.84,1.69,50.21,-0.55,-24.17,-100.0,,,,,,,,,,,,
MIDDLETON & CO INC/MA,,,,,,,,,inf,-28.43,-30.98,52296.99,-4.22,34.79,4.09,14.39,34.95,2.34,12.33,1.49
MIDLAND WEALTH ADVISORS LLC,,,,,,,,,,,,,,,,inf,44.64,19.74,-5.11,-3.81
"MIG Capital, LLC",,,,,,,,,,,inf,122660.44,64.53,17.01,0.86,-19.48,10.55,-1.53,13.53,-10.13
"MILESTONE ASSET MANAGEMENT, LLC",,,,,,,,,,,,inf,53.96,24.06,7.39,26.38,108.22,-10.97,6.22,10.63
"MILESTONE WEALTH, LLC",,,,,,,,,inf,-64.06,84.68,-100.0,,,,,,,,
MILLENNIUM MANAGEMENT LLC,,-17.78,37.69,92.85,13.37,-20.38,155.67,2780.06,-28.55,-14.65,-32.92,-7.07,96.95,160477.13,7.78,50.26,4.98,-45.62,23.26,12.89
"MILLER VALUE PARTNERS, LLC",,,,inf,-29.75,-33.67,-99.62,46463.11,-25.57,-27.78,-30.45,169708.33,-7.93,-100.0,,,,,,
"MILLER WEALTH ADVISORS, LLC",,,,,,,,inf,-34.32,-28.58,-100.0,,,,,,inf,3.84,-100.0,
"MINDSET WEALTH MANAGEMENT, LLC",,,,,,,,,,,,,,,,,,,inf,1.33
MIRABELLA FINANCIAL SERVICES LLP,,,inf,291.9,-100.0,,,inf,-100.0,inf,11.91,178197.26,-79.48,877.22,-90.39,243.17,271.29,-77.46,-100.0,inf
MIRAE ASSET SECURITIES (USA) INC.,,,,,,,,,,,,,,,,,,inf,-100.0,inf
"MISSION WEALTH MANAGEMENT, LP",,,,,,,,inf,-30.39,-23.14,-22.74,84157.67,71.45,47.79,9.73,23.41,205.69,8.33,42.71,7.36
"MITCHELL & PAHL PRIVATE WEALTH, LLC",,,,,,,,inf,-100.0,,,,,,,,,,,
MITCHELL CAPITAL MANAGEMENT CO,,,,,,,inf,-5.82,-35.1,-3.72,-23.98,-100.0,,,inf,17.66,85.86,42.34,11.01,2.55
MITCHELL MCLEOD PUGH & WILLIAMS INC,,,,,,,,,inf,615.33,-42.96,63985.69,71.91,16.17,2.22,26.86,61.22,12.78,18.62,9.07
MITCHELL SINKLER & STARR/PA,,200.0,-33.33,225.0,-100.0,,,inf,-36.37,-30.27,-15.12,52541.78,67.57,72.17,22.89,80.17,19.28,-0.87,25.72,5.12
MJP ASSOCIATES INC /ADV,,,,,,,,inf,-37.91,-28.71,-11.88,68498.31,131.95,6.7,11.53,5.26,110.93,14.49,19.7,6.14
"MKD WEALTH COACHES, LLC",,,,,inf,7.77,-19.71,59.28,-100.0,,,,,,,,,,,
MKT Advisors LLC,,,,,,,,,,,,,,inf,-6.86,18.53,52.26,1.97,8.09,16.86
ML & R WEALTH MANAGEMENT LLC,,,,,,,,inf,-100.0,,,,inf,35.39,5.25,18.49,20.6,-100.0,,
MMA ASSET MANAGEMENT LLC,,,,,,,,,,,,,,,,,inf,-100.0,,inf
MMBG INVESTMENT ADVISORS CO.,,,,,,,,inf,6.23,-37.72,-12.25,90439.44,67.09,9.72,-0.65,11.41,26.58,-5.24,7.73,-0.76
MMCAP International Inc. SPC,,inf,-100.0,,,,,inf,-0.2,-37.79,-0.79,104730.68,1.32,-98.97,279.78,-42.56,43.66,45.82,60.1,-24.39
"MN Wealth Advisors, LLC",,,,,,,,,,,,,,,,inf,14.16,8.82,12.99,9.57
MOGY JOEL R INVESTMENT COUNSEL INC,,,,,,,,inf,-66.51,-26.77,-15.76,89722.52,76.59,36.61,4.47,18.34,35.56,5.45,14.12,2.43
"MONECO Advisors, LLC",,,,,,,,inf,-6.71,-30.86,-18.7,93746.51,79.82,170.77,7.45,11.29,24.72,1.19,-37.76,21.78
MONETA GROUP INVESTMENT ADVISORS LLC,,,,,,inf,-100.0,inf,-30.97,-21.33,-23.9,233345.63,-43.29,20.93,-1.89,32.6,120.82,20.68,23.8,-0.18
MONETARY MANAGEMENT GROUP INC,,,,,,,inf,-10.54,-40.47,-65.2,-21.13,86010.63,75.07,48.44,59.65,20.39,37.81,14.0,10.36,-0.55
MONETTA FINANCIAL SERVICES INC,,,,,,,,inf,-100.0,,inf,-100.0,inf,62.49,4.61,17.9,37.18,49.99,13.53,2.28
MONEY CONCEPTS CAPITAL CORP,,,,,inf,-100.0,,inf,105.26,-72.12,-21.58,370209.93,-54.32,16.92,14.2,55.56,72.83,-6.88,13.28,-10.57
"MONOGRAPH WEALTH ADVISORS, LLC",,,,,,,,,,,,inf,253572.15,35.41,-16.03,20.22,15.78,3.84,13.53,11.93
"MONTAG & CALDWELL, LLC",,,,,,,,,inf,-100.0,,,,,,,inf,3.84,13.04,5.3
MONTAG A & ASSOCIATES INC,,,,,,,,inf,-55.47,-49.54,-38.92,23315.81,40.85,44.85,-2.45,15.86,162.02,-15.99,23.79,16.4
"MONTCHANIN ASSET MANAGEMENT, LLC",,,,,,,,,,,,,,inf,-100.0,,inf,3.82,13.54,-100.0
MONTRUSCO BOLTON INVESTMENTS INC.,,,,,,,,inf,-28.74,-21.12,14.86,124646.21,18.25,57.67,0.17,66.1,2.48,0.48,6.65,-18.49
MONUMENTAL FINANCIAL GROUP INC.,,,,,,,,,,inf,-19.26,-100.0,,,,,,,,
MOODY ALDRICH PARTNERS LLC,,121.1,-30.8,222.18,25.44,-21.06,-37.78,-31.75,-100.0,,,,,,,,,,,
"MOODY LYNN & LIEBERSON, LLC",,,,,inf,-100.0,,,inf,-20.67,-36.03,-62.42,134123.42,22.18,3.41,11.79,33.41,1.39,20.03,0.36
MOODY NATIONAL BANK TRUST DIVISION,,,,,,,,,,,,,,,,,inf,8.14,15.95,7.35
"MOORE CAPITAL MANAGEMENT, LP",,-100.0,,,,inf,972.35,-16.6,41.58,-31.54,98.9,236609.28,146.82,91.16,25.4,38.29,-48.03,-94.99,743.38,28.85
MORGAN DEMPSEY CAPITAL MANAGEMENT LLC,,,,,,,,inf,-34.33,45.45,-57.81,89040.74,76.12,170.81,-47.69,-100.0,,,,
MORGENS WATERFALL VINTIADIS & CO INC,,,,,,,,,,,,,inf,41.18,-6.8,32.34,11.0,-3.16,13.53,2.28
"MORRIS FINANCIAL CONCEPTS, INC.",,,,,,,,,,,,,inf,37.61,-0.52,10.07,28.15,13.17,26.33,4.39
"MOSAIC FAMILY WEALTH PARTNERS, LLC",,,,,,,,,,,,,inf,18.45,4.94,135.81,-29.29,7.47,15.1,3.51
"MOSAIC FINANCIAL GROUP, LLC",,,,,,,,,,,,,,,,,,,,inf
MOSELEY INVESTMENT MANAGEMENT INC,,,,,,,,inf,-33.5,-32.02,0.13,64578.71,77.53,37.63,4.25,12.03,47.38,4.27,15.42,2.53
MOTCO,,95.0,-46.15,-9.52,63.16,-41.94,-11.11,54906.25,-27.76,-23.73,-28.54,93027.22,75.25,18.32,-6.02,13.42,20.58,37.06,5.99,-1.07
MOTIVE WEALTH ADVISORS,,,,,,,,,,,inf,-100.0,inf,29.89,1.86,-10.22,115.07,3.54,0.0,29.04
MOUNT VERNON ASSOCIATES INC /MD/,,,,,,,,inf,-29.95,-26.21,-15.53,-11.27,73.61,35.42,4.99,16.44,36.94,-0.04,14.41,2.1
MOUNTAIN PACIFIC INVESTMENT ADVISERS INC/ID,,,,,,,,inf,-100.0,,,,,,,,,,,
"MPS Loria Financial Planners, LLC",,inf,-11.18,22.96,-18.67,-100.0,,inf,-81.43,-53.85,20.83,-100.0,,inf,4.72,19.18,14.72,3.87,12.83,2.33
"MPWM ADVISORY SOLUTIONS, LLC",,,,,,,,,,,,,,,,,,,,inf
MQS Management LLC,,,,,,,,,inf,-100.0,inf,-100.0,,inf,298.53,-10.98,-36.75,-54.02,292.49,-100.0
MRA Advisory Group,,,,,,,,,,,,,,inf,75.69,214.12,54.41,58.11,-3.25,1.26
"MRP Capital Investments, LLC",,,,,,,,,,,,inf,9297.96,11.35,108.84,-37.6,30.04,0.1,8.81,2.99
"MSA Advisors, LLC",,,,,,,,,,,,,,,,,inf,6.65,162.15,-5.49
"MSD Partners, L.P.",,,,,,,,,inf,-27.48,-15.86,-11.39,-100.0,,,,,,,
MSH Capital Advisors LLC,,,,,,,,inf,-30.64,-24.94,-15.86,-18.01,80.31,25.78,-12.87,0.34,30.21,4.61,11.44,3.05
"MTM Investment Management, LLC",,,,,,,,inf,-100.0,,,,,inf,4.61,17.9,55.68,3.84,63.99,-29.35
"MUFG SECURITIES (CANADA), LTD.",,,,,,,,,,,,,,,,,inf,113521.9,95.72,58.28
MUFG SECURITIES AMERICAS INC.,,,,,,,,,,,,,,,,,,,,inf
MUFG Securities EMEA plc,,,,,,,,inf,93.59,-86.03,97.13,7.43,-50.7,160320.65,-100.0,,inf,61.76,276.26,44.05
MUIRFIELD WEALTH ADVISORS LLC,,,,,,,,,,,,,,,,inf,32.48,4.65,31.5,-100.0
MURPHY CAPITAL MANAGEMENT INC,,,,,,,,inf,-36.52,-29.04,-100.0,,,,,,,,,
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,,41.55,0.75,15.58,23.94,-7.51,-1.42,14.6,2.27,-26.44,-3.66,903444.06,61.61,32.63,1.27,12.66,32.16,-0.92,10.74,-1.13
"MV CAPITAL MANAGEMENT, INC.",,,,,,,,inf,-42.05,-28.27,5.88,83469.44,134.31,51.36,4.1,21.99,37.19,6.87,14.94,-0.59
MWA Asset Management,,,,,,,,,,,,,,,inf,15.49,24.37,3.07,11.22,-1.17
MYDA Advisors LLC,,,,inf,260.72,-7.31,-10.07,62.88,-8.02,-60.54,24.13,120130.7,-93.05,-100.0,inf,-100.0,inf,-100.0,,
"MYECFO, LLC",,,,,,,,,,,,,,inf,-50.62,17.9,68.42,-17.51,6.91,5.59
"Mach-1 Financial Group, Inc.",,,,,,,,inf,-100.0,,,,,,,,,,,
"Mach-1 Financial Group, LLC",,,,,,,,,inf,153.06,-16.94,59485.92,183373.1,-99.61,-5.71,-34.38,-14.93,24.42,20.61,-6.55
Machina Capital S.A.S.,,,,,,,,,,,,,,,inf,-100.0,inf,48.06,-100.0,
"Mackey Komara & Dankovich, LLC",,74.41,-21.94,7.27,-100.0,,,,,,,,,,,,,,,
"Madison Asset Management, LLC",,,inf,23.21,86.58,-100.0,inf,-100.0,,,,,,,,inf,-100.0,inf,168.3,2.28
"Madison Avenue Partners, LP",,,,,inf,-78.84,-100.0,,,,,,,,,,,,,
"Madison Investment Advisors, LLC",,,,,,,,,,,,,,,,,,,,inf
"Madison Wealth Partners, Inc",,,,,,,,inf,-36.32,-100.0,,inf,81.59,-1.47,5.98,19.85,44.74,-3.8,7.79,5.71
"Madrona Financial Services, LLC",,,,,,,,inf,-100.0,,,,inf,30.02,107.74,-40.69,42.06,4.56,12.99,-10.58
Maestria Partners LLC,,,,,,,,,,,,,,,,,,,,inf
Magellan Asset Management Ltd,,,,,,,,inf,-58.2,-36.66,-89.95,75522.76,33.6,11.25,-5.32,14.79,515.27,12.55,-1.62,-13.3
Magnetar Financial LLC,,,inf,802.69,-100.0,,inf,-52.7,29.74,-37.65,-7.35,1.97,96831.04,-57.85,-2.67,-100.0,,inf,141.99,6074.11
"Magnolia Private Wealth, LLC",,,,,,,,,,,,,,,,,,,,inf
"Magnolia Wealth Management, LLC",,,,,,,,,inf,-100.0,,,,,,,,,,
Magnus Financial Group LLC,,0.89,-100.0,,,,,inf,-14.61,-26.47,-21.92,61850.43,125.62,33.63,8.26,26.41,32.59,45.1,20.05,6.07
Maia Wealth LLC,,,,,,,,,,,,,,,,inf,-100.0,inf,29.77,36.78
"Maiden Cove Capital, LLC",,,,,,,,,,,,,,,,,,,inf,5.66
