ACCESSION_NUMBER	OTHERMANAGER_SK	CIK	FORM13FFILENUMBER	CRDNUMBER	SECFILENUMBER	NAME
0000950123-24-002187	172141		028-16211			SC US (TTGP), LTD.
0000950123-24-002182	172566		028-16211			SC US (TTGP), LTD.
0000950123-24-002184	172709		028-16211			SC US (TTGP), LTD.
0000950123-24-002183	173129		028-16211			SC US (TTGP), LTD.
0000898427-24-000001	172128	0000884414	028-03059			JACOBS LEVY EQUITY MANAGEMENT, INC
0000898427-24-000001	172129	0001362941	028-11947			JPMorgan Asset Management (UK) Ltd
0000898427-24-000001	172127	0001065349	028-04461			Capital International Sarl
0000898427-24-000001	172126	0001633867	028-16902			Wellington Management International Ltd
0000898427-24-000001	172125	0001109448	028-10562			ALLIANCEBERNSTEIN L.P.
0000898427-24-000001	172124	0001059957	028-16478			COMGEST S.A.
0001041062-24-000056	172383	0000350894	028-16454		005-34968	SEI INVESTMENTS CO
0001041062-24-000055	174294	0000350894	028-16454		005-34968	SEI INVESTMENTS CO
0001041062-24-000054	174445	0000350894	028-16454		005-34968	SEI INVESTMENTS CO
0000908834-24-000071	172575	0000909661	028-03896	000107322	801-51763	FARALLON CAPITAL MANAGEMENT LLC
0001172661-24-000897	173011	0001424381	028-12815	000156429	801-73099	LAKEWOOD CAPITAL MANAGEMENT, LP
0001172661-24-000896	173453	0001424381	028-12815	000156429	801-73099	LAKEWOOD CAPITAL MANAGEMENT, LP
0001172661-24-000892	173793	0001629283	028-18418	000283812	801-108105	Bluescape Energy Partners LLC
0001172661-24-000891	173038	0001629283	028-18418	000283812	801-108105	Bluescape Energy Partners LLC
0001214659-24-002594	174258	0001633362	028-16562			Simcoe Capital Management, LLC
0001214659-24-002574	172327	0000919489	028-04174			ALLEN HOLDING INC /NY
0001214659-24-002575	172648	0001389544	028-12302			ALLEN OPERATIONS LLC
0001214659-24-002573	173971	0001326234	028-11378			Allen Investment Management, LLC
0000950123-24-002171	172113		028-13120			Macquarie Group Limited
0000950123-24-002172	173769		028-13120			Macquarie Group Limited
0000950123-24-002168	174257		28-13124			Macquarie Group Limited
0000950123-24-002170	172929		028-13120			Macquarie Group Limited
0000950123-24-002167	172561		028-13120			Macquarie Group Limited
0000950123-24-002169	172551		028-13120			Macquarie Group Limited
0001802695-24-000002	172625	0001802695	028-20052			Perseverance Asset Management International
0000950123-24-002158	174486		028-14981			Macquarie Investment Management Austria Kapitalanlage AG
0000950123-24-002158	174488					Macquarie Investment Management Australia Limited
0000950123-24-002158	174485		028-06487			First Trust Advisors L.P.
0000950123-24-002158	174484		028-05267			Macquarie Investment Management Business Trust
0000950123-24-002158	174483		028-13126			Macquarie Investment Management Global Limited
0000950123-24-002158	174482					Macquarie Investment Management Advisers
0000950123-24-002158	174487					Macquarie Investment Management (Europe) Limited
0000950123-24-002158	174489		028-17868			ValueInvest Asset Management S.A.
0000950123-24-002158	174481		028-13122			Macquarie Bank Limited
0001493152-24-006315	173881	0001731509	028-18608			SB INVESTMENT ADVISERS (UK) LTD
0000929638-24-000591	172057		028-11396			ROYAL BANK OF CANADA
0001284812-24-000080	173604		028-11197			COHEN & STEERS, INC.
0000950123-24-002149	174009		028-20837			ABG Innovation Capital Partners III GP Limited
0000950123-24-002149	174010		028-20834	000291072	801-121984	Ally Bridge Group (NY) LLC
0001284812-24-000079	172890		028-11197			COHEN & STEERS, INC.
0000929638-24-000589	172192		028-11396			Royal Bank of Canada
0000950123-24-002147	172778		028-20873	000163648	801-101537	Indigo Partners LLC
0001284812-24-000077	172768	0000721204	028-01190			RUSSELL FRANK CO/
0000950123-24-002136	172191		028-20873	000163648	801-101537	Indigo Partners LLC
0001104659-24-022868	172469	0001707921	028-18131			ECP ControlCo, LLC
0001104659-24-022865	173244	0001707921	028-18131			ECP ControlCo, LLC
0001104659-24-022863	174460	0001707921	028-18131			ECP ControlCo, LLC
0001104659-24-022861	172893	0001707921	028-18131			ECP ControlCo, LLC
0001104659-24-022857	174288	0001707921	028-18131			ECP ControlCo, LLC
0000950123-24-002132	173739		028-15598			1922 Investment Company LLC
0000950123-24-002130	174453		028-14498	000155584	801-71957	Nuveen Asset Management, LLC
0000950123-24-002130	174454		028-03676	000106940	801-41316	Winslow Capital Management, LLC
0000950123-24-002128	172218		028-14498	000155584	801-71957	Nuveen Asset Management, LLC
0000950123-24-002127	173629		028-15598			1922 Investment Company LLC
0001104659-24-022851	174456	0001707921	028-18131			ECP ControlCo, LLC
0001104659-24-022798	173458	0001910624	028-21884			Sheares Healthcare Group Pte. Ltd.
0001104659-24-022796	174332	0001021944	028-13088			Temasek Holdings (Private) Ltd
0001104659-24-022793	172441	0001021944	028-13088			Temasek Holdings (Private) Ltd
0001104659-24-022792	174285	0001021944	028-13088			Temasek Holdings (Private) Ltd
0001104659-24-022791	174354	0001021944	028-13088			Temasek Holdings (Private) Ltd
0001104659-24-022790	172542	0001021944	028-13088			Temasek Holdings (Private) Ltd
0001104659-24-022788	173949	0001021944	028-13088			Temasek Holdings (Private) Ltd
0001104659-24-022787	172730	0001021944	028-13088			Temasek Holdings (Private) Ltd
0001104659-24-022786	174142	0001021944	028-13088			Temasek Holdings (Private) Ltd
0001104659-24-022785	174447	0001021944	028-13088			Temasek Holdings (Private) Ltd
0001104659-24-022784	173139	0001021944	028-13088			Temasek Holdings (Private) Ltd
0001104659-24-022783	172545	0001021944	028-13088			Temasek Holdings (Private) Ltd
0001104659-24-022782	174449	0001021944	028-13088			Temasek Holdings (Private) Ltd
0001104659-24-022780	173132	0001021944	028-13088			Temasek Holdings (Private) Ltd
0001104659-24-022759	172510	0001021944	028-13088			Temasek Holdings (Private) Ltd
0001104659-24-022758	172115	0001021944	028-13088			Temasek Holdings (Private) Ltd
0001104659-24-022752	174217	0001021944	028-13088			Temasek Holdings (Private) Ltd
0001104659-24-022750	172587	0001021944	028-13088			Temasek Holdings (Private) Ltd
0001104659-24-022748	174300	0001021944	028-13088			Temasek Holdings (Private) Ltd
0001104659-24-022746	172143	0001021944	028-13088			Temasek Holdings (Private) Ltd
0001104659-24-022743	172980	0001021944	028-13088			Temasek Holdings (Private) Ltd
0001104659-24-022740	172782	0001021944	028-13088			Temasek Holdings (Private) Ltd
0001104659-24-022738	172392	0001021944	028-13088			Temasek Holdings (Private) Ltd
0001104659-24-022737	172163	0001021944	028-13088			Temasek Holdings (Private) Ltd
0001104659-24-022736	173828	0001021944	028-13088			Temasek Holdings (Private) Ltd
0001104659-24-022735	174289	0001021944	028-13088			Temasek Holdings (Private) Ltd
0001104659-24-022731	173292	0001021944	028-13088			Temasek Holdings (Private) Ltd
0000950123-24-002104	174437		028-18610			Orland Properties Ltd
0000950123-24-002102	173931		028-18787			Galileo (PTC) Ltd
0000950123-24-002101	173408		028-18787			Galileo (PTC) Ltd
0000950123-24-002100	174351		028-18610			Orland Properties Ltd
0000950123-24-002103	172550		028-18787			Galileo (PTC) Ltd
0001178913-24-000523	173282	0001767750	028-19157			Noked Israel Ltd
0000950123-24-002093	174251		028-18787			Galileo (PTC) Ltd
0000950123-24-002094	172110		028-18787			Galileo (PTC) Ltd
0000950123-24-002090	172075		028-18787			Galileo (PTC) Ltd
0000950123-24-002089	172741		028-21024			MWG Management Ltd.
0000930413-24-000573	172722	0001521019	028-14498			Nuveen Asset Management, LLC
0001178913-24-000519	172223	0001376192	028-16398			Clal Insurance Enterprises Holdings Ltd
0001178913-24-000517	174267	0001376192	028-16398			Clal Insurance Enterprises Holdings Ltd
0000950123-24-002081	172310		028-18610			Orland Properties Ltd
0000950123-24-002080	172742		028-18787			Galileo (PTC) Ltd
0001178913-24-000515	172731	0001376192	028-16398			Clal Insurance Enterprises Holdings Ltd
0000930413-24-000571	173807	0001521019	028-14498			Nuveen Asset Management, LLC
0001104659-24-022663	174085	0000915191	028-12554			FAIRFAX FINANCIAL HOLDINGS LTD/ CAN
0001104659-24-022656	173915	0000915191	028-12554			FAIRFAX FINANCIAL HOLDINGS LTD/ CAN
0001214659-24-002525	172500	0001786379	028-19583			Stonehage Fleming Financial Services Holdings Ltd
0000919574-24-001203	172225	0001312988	028-14378	000160675	801-73336	Berkshire Partners LLC
0001172661-24-000865	172251	0000018349	028-04762			SYNOVUS FINANCIAL CORP
0001104659-24-022487	172253	0001390777	028-12592			Bank of New York Mellon Corp
0000919574-24-001167	172586	0001135121	028-06335	000137388	801-66569	BRANDYWINE MANAGERS, LLC
0000919574-24-001144	172160	0001353311	028-11767	000161095	801-78283	Marathon Partners Equity Management, LLC
0000898419-24-000004	172193	0000898419	028-03582			PRUDENTIAL PLC
0000904454-24-000153	173730	0000200406	028-20072			JOHNSON & JOHNSON
0000919574-24-001152	173795	0001135730	028-06391	000157910	801-73669	COATUE MANAGEMENT LLC
0000919574-24-001174	173670	0001135121	028-06335	000137388	801-66569	BRANDYWINE MANAGERS, LLC
0000919574-24-001127	173577	0001512173	028-14130	000159894	801-74054	MAPLELANE CAPITAL, LLC
0001256484-24-000004	173600	0000073124	028-00290		001-36609	NORTHERN TRUST CORP
0000919574-24-001109	174495	0001820788	028-20799	000308929	801-118703	140 Summer Partners LP
0000919574-24-001126	174499	0001135730	028-06391	000157910	801-73669	COATUE MANAGEMENT LLC
0001730418-24-000002	173402	0001616416				BARDIN HILL MANAGEMENT PARTNERS LP
0001256484-24-000005	173409	0000073124	028-00290		001-36609	NORTHERN TRUST CORP
0001085146-24-001232	173456	0000096223	028-11122			Jefferies Financial Group Inc.
0000919574-24-001098	173287	0001608485		000172244	801-80091	LANSDOWNE PARTNERS (UK) LLP
0000919574-24-001132	174301	0001135730	028-06391	000157910	801-73669	COATUE MANAGEMENT LLC
0001634255-24-000003	174302	0001634255	028-16830	000172397	802-80246	Charles-Lim Capital Ltd
0000919574-24-001146	173231	0001135730	028-06391	000157910	801-73669	COATUE MANAGEMENT LLC
0000919574-24-001140	174337	0001606477	028-16159			Tikvah Management LLC
0000351040-24-000003	174211	0001803089	028-20013			American Family Insurance Mutual Holding Co
0000898419-24-000005	174216	0000898419	028-03582			PRUDENTIAL PLC
0000919574-24-001209	174226	0001566691	028-15271	000163597	801-77719	RIVULET CAPITAL, LLC
0001387292-24-000006	174228	0001454502	028-13331			Triple Frond Partners LLC
0000919574-24-001142	174253	0001135730	028-06391	000157910	801-73669	COATUE MANAGEMENT LLC
0000919574-24-001189	173110	0001687444	028-18700	000168309	802-78380	Kite Lake Capital Management (UK) LLP
0000919574-24-001170	174190	0001278387	028-13773	000159286	801-73853	BROADWOOD CAPITAL INC
0000919574-24-001125	172967	0001512173	028-14130	000159894	801-74054	MAPLELANE CAPITAL, LLC
0000351040-24-000002	173002	0001803089	028-20013			American Family Insurance Mutual Holding Co
0000919574-24-001091	173004	0001608485		000172244	801-80091	LANSDOWNE PARTNERS (UK) LLP
0000919574-24-001163	173012	0000859872	028-02588	000105907	801-33347	KLINGENSTEIN FIELDS & CO LP
0000919574-24-001163	173013	0001021258	028-05814	000105343	801-15418	BALDWIN BROTHERS LLC/MA
0000919574-24-001163	173014	0000860643	028-02635	000106114	801-41357	GARDNER RUSSO & QUINN LLC
0000919574-24-001163	173015	0000949743	028-05092	000106861	801-31832	WILLIAMS JONES & ASSOCIATES LLC
0000919574-24-001163	173016	0000932859	028-04558	000114310	801-60485	PARAMETRIC PORTFOLIO ASSOCIATES LLC
0000919574-24-001163	173017	0001076598	028-04139	000104859	801-15930	EATON VANCE MANAGEMENT
0000919574-24-001163	173018	0000728014	028-00154	000003994	801-5678	RUANE, CUNNIFF & GOLDFARB INC
0000919574-24-001158	173046	0000860643	028-02635	000106114	801-41357	GARDNER RUSSO & QUINN LLC
0000919574-24-001158	173047	0000932859	028-04558	000114310	801-60485	PARAMETRIC PORTFOLIO ASSOCIATES LLC
0000919574-24-001158	173048	0001364615	028-11964	000111616	801-57184	Aperio Group, LLC
0001085146-24-001236	174050	0000096223	028-11122			Jefferies Financial Group Inc.
0000919574-24-001133	174084	0001218583	028-10361	000127304	801-62286	SHEPHERD KAPLAN KROCHUK, LLC
0000919574-24-001107	172928	0001666682	028-20104	000283465	801-119072	Edenbrook Capital, LLC
0000948905-24-000004	174092	0000720672	028-04621			STIFEL FINANCIAL CORP
0001085146-24-001234	174093	0000096223	028-11122			Jefferies Financial Group Inc.
0001507678-24-000002	174118					RP Management, LLC
0000919574-24-001150	174119	0001135730	028-06391	000157910	801-73669	COATUE MANAGEMENT LLC
0000898419-24-000003	174131	0000898419	028-03582			PRUDENTIAL PLC
0000919574-24-001212	173982	0001505183	028-14383	000160674	801-73356	Stockbridge Partners LLC
0000919574-24-001212	173983	0001312988	028-14378	000160675	801-73336	Berkshire Partners LLC
0000919574-24-001212	173984	0001597787	028-16060			BPSP, L.P.
0000919574-24-001131	174008	0001135730	028-06391	000157910	801-73669	COATUE MANAGEMENT LLC
0000919574-24-001121	172853	0001512173	028-14130	000159894	801-74054	MAPLELANE CAPITAL, LLC
0000898419-24-000002	172878	0000898419	028-03582			PRUDENTIAL PLC
0000919574-24-001119	174011	0001857581	028-21143			Granby Capital Management, LLC
0000919574-24-001138	173928	0001135730	028-06391	000157910	801-73669	COATUE MANAGEMENT LLC
0001398344-24-002864	172736		028-21352	000312148	801-120192	NSI Retail Advisors, LLC
0001398344-24-002864	172737		028-21264	000306128	801-117641	CSM Advisors, LLC
0000919574-24-001122	172740	0001350879	028-11627	000133738	801-65262	INDUS CAPITAL PARTNERS, LLC
0001633312-24-000003	172555	0001616416				BARDIN HILL MANAGEMENT PARTNERS LP
0000948905-24-000003	172562	0000720672	028-04621			STIFEL FINANCIAL CORP
0000919574-24-001120	172576	0001512173	028-14130	000159894	801-74054	MAPLELANE CAPITAL, LLC
0001085146-24-001237	172047	0000096223	028-11122			Jefferies Financial Group Inc.
0001172661-24-000867	172054	0001505817	028-14036	000154966	801-71885	Fiera Capital Corp
0001085146-24-001233	172114	0000096223	028-11122			Jefferies Financial Group Inc.
0000919574-24-001180	172328	0001135121	028-06335	000137388	801-66569	BRANDYWINE MANAGERS, LLC
0000919574-24-001159	172502	0001135730	028-06391	000157910	801-73669	COATUE MANAGEMENT LLC
0000919574-24-001181	172544	0001910874	028-21897	000311807	801-120071	Eschler Asset Management LLP
0000919574-24-001123	172677	0001135730	028-06391	000157910	801-73669	COATUE MANAGEMENT LLC
0000919574-24-001093	172696	0001608485		000172244	801-80091	LANSDOWNE PARTNERS (UK) LLP
0001172661-24-000864	172698	0000018349	028-04762			SYNOVUS FINANCIAL CORP
0001398344-24-002864	172732		028-10860	000125523	801-61878	ALGERT GLOBAL LLC
0001398344-24-002864	172733		028-05637	000108254	801-14172	ADVISORY RESEARCH, INC.
0001398344-24-002864	172734		028-18686	000170939	801-79728	RED CEDAR INVESTMENT MANAGEMENT, LLC
0001398344-24-002864	172735		028-10104	000109678	801-63055	ALTRINSIC GLOBAL ADVISOR, LLC
0000919574-24-001086	172285	0001549553	028-14966	000161182	802-75845	SOUTHPORT MANAGEMENT, L.L.C.
0000919574-24-001106	172266	0001086762	028-04967	000157543	801-74012	COBALT CAPITAL MANAGEMENT, INC.
0000919574-24-001161	172429	0001569518	028-15308	000164160	801-77438	Kinneret Advisory, LLC
0001256484-24-000003	172484	0000073124	028-00290		001-36609	NORTHERN TRUST CORP
0000919574-24-001203	172224	0001505183	028-14383	000160674	801-73356	Stockbridge Partners LLC
0001256484-24-000002	173183	0000860644	028-02634	000109876	801-60014	Aristotle Capital Management, LLC
0001256484-24-000002	173184	0000936753	028-04003	000108211	801-18767	ARIEL INVESTMENTS, LLC
0001256484-24-000002	173185	0001034524	028-03687	000106093	801-15180	POLEN CAPITAL MANAGEMENT LLC
0001256484-24-000002	173186	0001109147	028-05615	000109605	801-56651	AXIOM INVESTORS LLC /DE
0001256484-24-000002	173187	0000912938	028-04968	000110045	801-17352	MASSACHUSETTS FINANCIAL SERVICES CO /MA/
0001256484-24-000002	173188	0001274173	028-10904	000104652	801-13991	JANUS HENDERSON GROUP PLC
0001256484-24-000002	173189	0001102578	028-05269	000107926	801-56189	EARNEST PARTNERS LLC
0001256484-24-000002	173190	0001409427	028-12579	000123558	801-61564	Boston Common Asset Management, LLC
0001256484-24-000002	173191	0001463879	028-13513	000113606	801-60358	KBI Global Investors (North America) Ltd
0001256484-24-000002	173192	0001348883	028-11611	000137028	801-64710	Clearbridge Investments, LLC
0001256484-24-000002	173193	0001352662	028-11599	000106220	801-15028	Grantham, Mayo, Van Otterloo & Co. LLC
0001256484-24-000002	173194	0001130787	028-06213	000107306	801-53294	EAGLE GLOBAL ADVISORS LLC
0001256484-24-000002	173195	0001375534	028-12114	000164371	802-77005	GENERATION INVESTMENT MANAGEMENT LLP
0001256484-24-000002	173196	0001462160	028-13564	000296868	801-113352	Mitsubishi UFJ Trust & Banking Corp
0001256484-24-000002	173197	0001600145	028-15895	000116632	801-61884	Van Hulzen Asset Management, LLC
0001256484-24-000002	173198	0001027796	028-03791	000106847	801-50838	PZENA INVESTMENT MANAGEMENT LLC
0001256484-24-000002	173199	0001088875	028-04825	000304197	802-116796	BAILLIE GIFFORD & CO
0001256484-24-000002	173200	0001315868	028-11129	000114317	801-60503	Burgundy Asset Management Ltd.
0001256484-24-000002	173201	0001465109	028-13573	000002908	801-3908	Neuberger Berman Group LLC
0001256484-24-000002	173202	0001644956	028-17022	000173961	801-80640	WILLIAM BLAIR INVESTMENT MANAGEMENT, LLC
0001256484-24-000002	173203	0001080383	028-07760	000109824	801-49090	CARDINAL CAPITAL MANAGEMENT LLC /CT
0001256484-24-000002	173204	0000938206	028-04207	000105757	801-18439	DRIEHAUS CAPITAL MANAGEMENT LLC
0001256484-24-000002	173205	0001542266	028-14862	000150632	801-70383	Granite Investment Partners, LLC
0001256484-24-000002	173206	0001112325	028-05655	000108074	801-57432	RIVERBRIDGE PARTNERS LLC
0001256484-24-000002	173207	0000829108	028-02204	000110783	801-27797	Brandywine Global Investment Management, LLC
0001256484-24-000002	173208	0001424467	028-12654	000130023	801-62639	Lisanti Capital Growth, LLC
0001256484-24-000002	173209	0001333709	028-11507	000107306	801-53294	Summit Creek Advisors LLC
0001256484-24-000002	173210	0000945631	028-04988	000106422	801-48883	EAGLE CAPITAL MANAGEMENT LLC
0001256484-24-000002	173211	0000874791	028-02903	000107003	801-8825	CAMPBELL NEWMAN ASSET MANAGEMENT INC
0001256484-24-000002	173212	0001520601	028-14467	000108278	801-42015	AFFINITY INVESTMENT ADVISORS, LLC
0001256484-24-000002	173213	0000884414	028-03059	000107022	801-28257	JACOBS LEVY EQUITY MANAGEMENT, INC
0001256484-24-000002	173214	0001556785	028-15045	000151190	801-70739	Vulcan Value Partners, LLC
0001256484-24-000002	173215	0000932859	028-04558	000114310	801-60485	PARAMETRIC PORTFOLIO ASSOCIATES LLC
0001256484-24-000002	173216	0000052388	028-01091	000105778	801-8174	AMERICAN CENTURY INVESTMENT MANAGEMENT INC
0001256484-24-000002	173217	0001513287	028-14421	000175193	801-108196	Colonial First State Investments Ltd
0001256484-24-000002	173218	0001164833	028-10068	000114649	801-60512	HOTCHKIS & WILEY CAPITAL MANAGEMENT LLC
0001256484-24-000002	173219	0001730467	028-18460	000153956	801-78911	CLIFFORD CAPITAL PARTNERS LLC
0001256484-24-000002	173220	0001857666	028-21408	000312837	801-121267	Capital Group Private Client Services, Inc.
0001256484-24-000002	173221	0001350585	028-11563	000111335	801-60111	Coho Partners, Ltd.
0001256484-24-000002	173222	0001943239	028-23188	000310355	801-119868	V-Square Quantitative Management LLC
0001256484-24-000002	173223		028-11599	000106220	801-15028	Grantham, Mayo, Van Otterloo & Co. LLC
0001256484-24-000002	173224	0001050470	028-06580	000109918	801-47689	LSV ASSET MANAGEMENT
0001256484-24-000002	173225	0000885709		000107160	801-19762	PAYDEN & RYGEL INVESTMENT GROUP
0001256484-24-000002	173226	0001050477	028-06636	000108518	801-54641	SNYDER CAPITAL MANAGEMENT L P
0001256484-24-000002	173227	0001414702				Haven Global Partners LP
0001256484-24-000002	173173	0001197921	028-15333			KELLOGG W K FOUNDATION TRUST
0001256484-24-000002	173174	0001513216	028-14423	000160034	801-73006	First Sentier Investors (Australia) IM Ltd
0001256484-24-000002	173175	0001419999	028-13243	000144906	801-68369	MAR VISTA INVESTMENT PARTNERS LLC
0001256484-24-000002	173176	0001207017	028-10469	000122836	801-61701	LAZARD ASSET MANAGEMENT LLC
0001256484-24-000002	173177	0001165797	028-11728	000113308	801-60343	CAUSEWAY CAPITAL MANAGEMENT LLC
0001256484-24-000002	173178	0000902219	028-04557	000130131	801-62752	WELLINGTON MANAGEMENT GROUP LLP
0001256484-24-000002	173179	0001512135	028-14260	000112551	801-55109	Ashmore Group plc
0001256484-24-000002	173180	0001061186	028-07104	000104702	801-11916	WCM INVESTMENT MANAGEMENT, LLC
0001256484-24-000002	173181	0001356513	028-11863	000125012	801-61776	Westwood Global Investments, LLC
0001256484-24-000002	173182	0001040188	028-06354	000106189	801-46878	VICTORY CAPITAL MANAGEMENT INC
0000948905-24-000002	174320	0000720672	028-04621			STIFEL FINANCIAL CORP
0001104659-24-021817	174371	0000005272	028-00219			AMERICAN INTERNATIONAL GROUP, INC.
0000950123-24-001948	174286					H&F Corporate Investors IX, Ltd.
0000950123-24-001943	172788		028-22524			H&F Corporate Investors X, Ltd.
0001104659-24-021409	173976	0000005272	028-00219			AMERICAN INTERNATIONAL GROUP, INC.
0000950123-24-001940	172271		028-20878			H&F Corporate Investors VIII, Ltd.
0001856405-24-000002	173765	0001103882	028-05431	000138460	801-72796	Paloma Partners Management Co
0000948905-24-000001	173057	0000720672	028-04621			STIFEL FINANCIAL CORP
0002011846-24-000001	172422	0001849486		000282988	802-110716	Eisler Capital (UK) Ltd.
0001172661-24-000851	174246	0001401388	028-12747			VALINOR MANAGEMENT, L.P.
0000929638-24-000546	173431		028-15049	000155317	801-72749	Bollard Group LLC
0000929638-24-000546	173432		028-18223	000292304		Spinnaker Capital LLC
0001172661-24-000850	174052	0001401388	028-12747			VALINOR MANAGEMENT, L.P.
0001062993-24-003016	172104	0001938757				Triasima Portfolio Management inc.
0001062993-24-003016	172103	0001324601				State Street Global Advisors Ltd.
0001062993-24-003016	172106	0000902219				WELLINGTON MANAGEMENT GROUP LLP
0001062993-24-003016	172102	0001027796				PZENA INVESTMENT MANAGEMENT LLC
0001062993-24-003016	172076	0001109147				AXIOM INVESTORS LLC /DE
0001062993-24-003016	172077	0001088875				BAILLIE GIFFORD & CO
0001062993-24-003016	172078	0001390777				Bank of New York Mellon Corp
0001062993-24-003016	172079	0000009631				BANK OF NOVA SCOTIA
0001062993-24-003016	172080	0001050459				BlackRock Asset Management Canada Ltd
0001062993-24-003016	172081	0001650142				Bristol Gate Capital Partners Inc.
0001062993-24-003016	172082	0001350585				Coho Partners, Ltd.
0001062993-24-003016	172083	0001389813				Columbia Threadneedle (EM) Investments Ltd
0001062993-24-003016	172084	0001627512				Comgest Asset Management International Ltd
0001062993-24-003016	172085	0001596800				Connor, Clark & Lunn Investment Management Ltd.
0001062993-24-003016	172086	0001102578				EARNEST PARTNERS LLC
0001062993-24-003016	172087	0001305841				Epoch Investment Partners, Inc.
0001062993-24-003016	172088	0000764532				FIDUCIARY MANAGEMENT INC /WI/
0001062993-24-003016	172089	0001513216				First Sentier Investors (Australia) IM Ltd
0001062993-24-003016	172090	0001352662				Grantham, Mayo, Van Otterloo & Co. LLC
0001062993-24-003016	172091	0001368465				Hillsdale Investment Management Inc.
0001062993-24-003016	172092	0000812295				JANUS HENDERSON INVESTORS US LLC
0001062993-24-003016	172093	0001123778				JARISLOWSKY, FRASER Ltd
0001062993-24-003016	172094	0001106129				JENSEN INVESTMENT MANAGEMENT INC
0001062993-24-003016	172095	0001207017				LAZARD ASSET MANAGEMENT LLC
0001062993-24-003016	172101	0001034524				POLEN CAPITAL MANAGEMENT LLC
0001062993-24-003016	172100	0001475940				MONTRUSCO BOLTON INVESTMENTS INC.
0001062993-24-003016	172099	0001140601				MFS INVESTMENT MANAGEMENT CANADA LTD
0001062993-24-003016	172098	0001538449				Mawer Investment Management Ltd.
0001062993-24-003016	172097	0001050470				LSV ASSET MANAGEMENT
0001062993-24-003016	172096	0001058231				LINCLUDEN MANAGEMENT LTD
0001062993-24-003016	172105	0001040188				VICTORY CAPITAL MANAGEMENT INC
0000950123-24-001933	173933		028-21829	000160826	801-74089	TSG Consumer Partners LP
0000950123-24-001928	173587		028-21829	000160826	801-74089	TSG Consumer Partners LP
0001785149-24-000001	173476	0001803149				Mizuho Markets Cayman LP
0001785149-24-000001	173474	0001513006				MIZUHO SECURITIES USA LLC
0001785149-24-000001	173475	0001825516				MIZUHO MARKETS AMERICAS LLC
0001910877-24-000001	173449	0001103882	028-05431	000138460	801-72796	Paloma Partners Management Co
0001910877-24-000001	173448	0001856405	028-21820	000291738	801-112410	SONA ASSET MANAGEMENT (US) LLC
0001104659-24-019990	172953		028-15776			Covey Capital Advisors, LLC
0001104659-24-019990	172954		028-04558			Parametric Portfolio Associates LLC
0001104659-24-019990	172955		028-05505			Sawgrass Asset Management, LLC
0001104659-24-019990	172956		028-03434			Congress Asset Management Company, LLP
0001104659-24-019990	172957		028-01260			First Manhattan Co., LLC
0001104659-24-019990	172952		028-01399			Southeastern Asset Management Inc/TN
0001104659-24-019990	172947		028-22276			Eagle Rock Investment Company, LLC
0001104659-24-019990	172948		028-12146			Carl Domino, Inc.
0001104659-24-019990	172949		028-02013			Harris Associates LP
0001104659-24-019990	172950		028-12068			Aull & Monroe Investment Management Corp
0001104659-24-019990	172951		028-00030			John W. Bristol & Co Inc.
0001104659-24-019990	172946		028-05395			Select Equity Group, Inc.
0000919574-24-001053	173791	0001851296	028-21720			Timelo Investment Management Inc.
0001445546-24-001238	172862	0000061227	028-00046	000107717		MACKAY SHIELDS LLC
0001445546-24-001238	172863	0000938487	028-04720	000104889		SSI INVESTMENT MANAGEMENT LLC
0001445546-24-001238	172864	0001123778	028-06075	000107390		JARISLOWSKY, FRASER Ltd
0001445546-24-001238	172865	0001274173	028-10904			JANUS HENDERSON GROUP PLC
0001445546-24-001238	172871	0001709632	028-20621	000165976		Vest Financial, LLC
0001445546-24-001238	172867	0001418333	028-13120			MACQUARIE GROUP LTD
0001445546-24-001238	172868	0001442056	028-13334	000146019		CONFLUENCE INVESTMENT MANAGEMENT LLC
0001445546-24-001238	172869	0001616525	028-16224	000170335		CHARTWELL INVESTMENT PARTNERS, LLC
0001445546-24-001238	172870	0001604488	028-17430	000317825		First Trust Capital Management L.P.
0001445546-24-001238	172866	0001388814	028-12170	000140799		Energy Income Partners, LLC
0002011783-24-000002	173434	0001641992	028-16895	000162360	802-75606	LGT CAPITAL PARTNERS LTD.
0001756111-24-000005	172235	0001756111	028-18926			PEAK6 Investments LLC
0001167376-24-000005	173875	0001469589	028-13619			Q Global Advisors, LLC
0001809494-24-000001	172434		028-05734			Sands Capital Management, LLC
0001809494-24-000001	172435		028-00551			US Bancorp
0001809494-24-000001	172439		028-12631			ML Managed Account Advisors
0001809494-24-000001	172437		028-05792			Kayne Anderson Rudnick Investment Management LLC
0001809494-24-000001	172438		028-18538			Ironvine Capital Partners, LLC
0001809494-24-000001	172436		028-07104			WCM Investment Management LLC
0001964188-24-000002	174060	0001964189				Auto-Owners Insurance Co
0001756111-24-000004	173778	0001756111	028-18926			PEAK6 Investments LLC
0001167376-24-000003	173925	0001167376	028-10108			Scepter Holdings, Inc.
0000949509-24-000003	174296	0000949509	028-05050			OAKTREE CAPITAL MANAGEMENT LP
0000949509-24-000003	174297	0001822973	028-21340			Oaktree Fund Advisors, LLC
0001756111-24-000003	172403	0001756111	028-18926			PEAK6 Investments LLC
0001964188-24-000001	173133	0001964189				Auto-Owners Insurance Co
