ACCESSION_NUMBER	OTHERMANAGER_SK	CIK	FORM13FFILENUMBER	CRDNUMBER	SECFILENUMBER	NAME
0001140361-23-013273	160971	0000728618	028-00491			METROPOLITAN LIFE INSURANCE CO/NY
0001140361-23-013272	157774	0000728618	028-00491			METROPOLITAN LIFE INSURANCE CO/NY
0001140361-23-013272	157773	0000931588	028-16107			PROVIDA PENSION FUND ADMINISTRATOR
0001140361-23-013272	157775	0001529735	028-18628	000142463	801-67314	MetLife Investment Management, LLC
0001140361-23-013271	163957	0001529735	028-18628	000142463	801-67314	MetLife Investment Management, LLC
0001140361-23-013271	163955	0000931588	028-16107			PROVIDA PENSION FUND ADMINISTRATOR
0001140361-23-013271	163956	0000728618	028-00491			METROPOLITAN LIFE INSURANCE CO/NY
0001140361-23-013269	157041	0000931588	028-16107			PROVIDA PENSION FUND ADMINISTRATOR
0001140361-23-013269	157042	0000728618	028-00491			METROPOLITAN LIFE INSURANCE CO/NY
0001140361-23-013269	157043	0001529735	028-18628	000142463	801-67314	MetLife Investment Management, LLC
0001140361-23-013267	156468	0001529735	028-18628	000142463	801-67314	MetLife Investment Management, LLC
0001140361-23-013267	156466	0000931588	028-16107			PROVIDA PENSION FUND ADMINISTRATOR
0001140361-23-013267	156467	0000728618	028-00491			METROPOLITAN LIFE INSURANCE CO/NY
0001140361-23-013124	163889	0001529735	028-18628	000142463	801-67314	MetLife Investment Management, LLC
0001140361-23-013124	163888	0000728618	028-00491			METROPOLITAN LIFE INSURANCE CO/NY
0001140361-23-013124	163887	0000931588	028-16107			PROVIDA PENSION FUND ADMINISTRATOR
0001140361-23-013122	164561	0001529735	028-18628	000142463	801-67314	MetLife Investment Management, LLC
0001140361-23-013122	164559	0000931588	028-16107			PROVIDA PENSION FUND ADMINISTRATOR
0001140361-23-013158	163108	0001529735	028-18628	000142463	801-67314	MetLife Investment Management, LLC
0001140361-23-013158	163107	0000728618	028-00491			METROPOLITAN LIFE INSURANCE CO/NY
0001140361-23-013158	163106	0000931588	028-16107			PROVIDA PENSION FUND ADMINISTRATOR
0001140361-23-013120	156110	0001529735	028-18628	000142463	801-67314	MetLife Investment Management, LLC
0001140361-23-013120	156109	0000728618	028-00491			METROPOLITAN LIFE INSURANCE CO/NY
0001140361-23-013120	156108	0000931588	028-16107			PROVIDA PENSION FUND ADMINISTRATOR
0001140361-23-013119	156095	0001529735	028-18628	000142463	801-67314	MetLife Investment Management, LLC
0001140361-23-013119	156094	0000728618	028-00491			METROPOLITAN LIFE INSURANCE CO/NY
0001140361-23-013119	156093	0000931588	028-16107			PROVIDA PENSION FUND ADMINISTRATOR
0001140361-23-013122	164560	0000728618	028-00491			METROPOLITAN LIFE INSURANCE CO/NY
0000950123-23-002952	159094					Consolidated Press International Holdings Ltd
0001845843-23-000001	166806	0001832158	028-20416	000300155	801-114975	SEAVIEW INVESTMENT MANAGERS LLC
0001040188-23-000059	165523	0001640801	028-16979			Park Avenue Institutional Advisers LLC
0001040188-23-000059	165524	0001026710	028-05876			Granahan Investment Management, LLC
0001040188-23-000059	165525	0001207017	028-10469			LAZARD ASSET MANAGEMENT LLC
0001040188-23-000059	165527	0001256909				Northern Trust Investments, Inc
0001040188-23-000059	165528	0001633863	028-16899			Wellington Management Co LLP
0001040188-23-000059	165522	0001608904				SailingStone Capital Partners LLC
0001040188-23-000059	165521	0001233991	028-10477			COLUMBIA MANAGEMENT INVESTMENT ADVISERS, LLC
0001040188-23-000059	165526	0000312348	028-00398			LOOMIS SAYLES & CO L P
0001088875-23-000078	162714	0001088875	028-04825			BAILLIE GIFFORD & CO
0001088875-23-000077	160859	0001088875	028-04825			BAILLIE GIFFORD & CO
0001088875-23-000076	164518	0001088875	028-04825			BAILLIE GIFFORD & CO
0001088875-23-000075	159909	0001088875	028-04825			BAILLIE GIFFORD & CO
0000950123-23-002924	162972		028-14349			Brookfield Corporation
0000950123-23-002922	155463		028-14349			Brookfield Corporation
0001739439-23-000009	161807	0001739439	028-18743			Rockefeller Capital Management L.P.
0001739439-23-000008	158817	0001739439	028-18743			Rockefeller Capital Management L.P.
0001739439-23-000007	167121	0001739439	028-18743			Rockefeller Capital Management L.P.
0001739439-23-000006	160794	0001739439	028-18743			Rockefeller Capital Management L.P.
0001104659-23-028980	161963	0000752798	028-18928			CONCOURSE FINANCIAL GROUP SECURITIES, INC.
0001705819-23-000040	161051	0001053187	028-06808			Natixis Investment Managers, LLC
0001134700-23-000001	164446					RGM
0001134700-23-000001	164447					Basswood
0001134700-23-000001	164451					Basswood Europe
0001134700-23-000001	164449					Westwood Global
0001134700-23-000001	164450					Dalton
0001134700-23-000001	164448					Southeastern
0000950123-23-002877	166141		028-14349			Brookfield Corporation
0001683168-23-001149	156023	0001527782	028-14532			Gallagher Benefit Services, Inc.
0001683168-23-001146	161811	0001527781	028-14533			Gallagher Fiduciary Advisors, LLC
0001683168-23-001144	155093	0001527782	028-14532			Gallagher Benefit Services, Inc.
0001683168-23-001144	155092	0001527781	028-14533			Gallagher Fiduciary Advisors, LLC
0001104659-23-025387	166249		028-6808			Natixis Investment Managers, LLC
0001104659-23-025387	166250		028-19314			Natixis Investment Managers SA
0001844161-23-000004	156827					Arch Capital Group Ltd.
0001469751-23-000003	162343		028-06487			First Trust Advisors LP
0001469751-23-000003	162342		028-12230			ALPS Advisors, Inc.
0000895421-23-000281	162454	0000895421	028-03432			MORGAN STANLEY
0000950123-23-002841	159099		028-05267			Macquarie Investment Management Business Trust
0000950123-23-002841	159100		028-14981			Macquarie Investment Management Austria Kapitalanlage AG
0000950123-23-002841	159101					Macquarie Investment Management (Europe) Limited
0000950123-23-002841	159102					Macquarie Investment Management Australia Limited
0000950123-23-002841	159103		028-17868			ValueInvest Asset Management S.A.
0000950123-23-002841	159095		028-13122			Macquarie Bank Limited
0000950123-23-002841	159096					Macquarie Investment Management Advisers
0000950123-23-002841	159097		028-13126			Macquarie Investment Management Global Limited
0000950123-23-002841	159098		028-11525			Macquarie Capital Investment Management LLC
0001379041-23-000021	160545		028-13573			Neuberger Berman Group LLC
0001085146-23-001420	156305	0001520601	028-14467	000108278	801-42015	AFFINITY INVESTMENT ADVISORS, LLC
0001085146-23-001420	156359	0001307617	028-10982	000309195	801-118813	Ziegler Capital Management, LLC
0001085146-23-001420	156307	0001109448	028-10562	000108477	801-56720	ALLIANCEBERNSTEIN L.P.
0001085146-23-001420	156308	0001327354	028-11406	000110841	801-58237	Allspring Funds Management, LLC
0001085146-23-001420	156309	0000860644	028-02634	000109876	801-60014	Aristotle Capital Management, LLC
0001085146-23-001420	156310	0000949012	028-05034	000145463	801-68485	BERKSHIRE ASSET MANAGEMENT LLC/PA
0001085146-23-001420	156311	0001599763	028-16017	000106466	801-35533	BMO ASSET MANAGEMENT CORP.
0001085146-23-001420	156312	0001386060	028-12484	000124982	801-61786	Boston Partners
0001085146-23-001420	156313	0001015079	028-05620	000105404	801-24896	BRANDES INVESTMENT PARTNERS, LP
0001085146-23-001420	156314	0001114667	028-05775	000110181	801-38826	Brown Advisory LLC
0001085146-23-001420	156315	0000874791	028-02903	000107003	801-8825	CAMPBELL NEWMAN ASSET MANAGEMENT INC
0001085146-23-001420	156316	0001857666	028-21408	000312837	801-121267	Capital Group Private Client Services, Inc.
0001085146-23-001420	156317	0001414287	028-12632	000104592	801-51061	Chilton Capital Management Advisors, Inc.
0001085146-23-001420	156318	0000820330	028-01701	000137028	801-64710	CLEARBRIDGE, LLC
0001085146-23-001420	156319	0000845563	028-02405	000106266	801-27721	COHEN & STEERS CAPITAL MANAGEMENT INC
0001085146-23-001420	156320	0001233991	028-10477	000108257	801-25943	COLUMBIA MANAGEMENT INVESTMENT ADVISERS, LLC
0001085146-23-001420	156321	0000897378	028-03434	000105161	801-23386	CONGRESS ASSET MANAGEMENT CO /MA
0001085146-23-001420	156322	0001541743	028-14668	000135822	801-68586	Copeland Capital Management, LLC
0001085146-23-001420	156323	0001427514	028-13023	000105879	801-14828	Dana Investment Advisors, Inc.
0001085146-23-001420	156324	0001036325	028-04121	000108674	801-31648	DAVIS SELECTED ADVISERS
0001085146-23-001420	156325	0000790502	028-01666	000110653	801-21343	EAGLE ASSET MANAGEMENT INC
0001085146-23-001420	156326	0001102578	028-05269	000107926	801-56189	EARNEST PARTNERS LLC
0001085146-23-001420	156327	0000819684	028-01454	000105325	801-34611	FEDERATED INVESTMENT COUNSELING
0001085146-23-001420	156328	0001125816	028-06487	000107027	801-39950	FIRST TRUST ADVISORS LP
0001085146-23-001420	156329	0001082327	028-04007	000107033	801-43915	FULLER & THALER ASSET MANAGEMENT, INC.
0001085146-23-001420	156330	0001229262	028-10981	000107738	801-37591	GOLDMAN SACHS ASSET MANAGEMENT, L.P.
0001085146-23-001420	156331	0001082917	028-04145	000121942	801-61559	GW&K Investment Management, LLC
0001085146-23-001420	156332	0000928196	028-04434	000104543	801-36845	HARDING LOEVNER LP
0001085146-23-001420	156333	0001314620	028-11091	000110096	801-57921	Hillman Capital Management, Inc.
0001085146-23-001420	156334	0000812295	028-01343	000104652	801-13991	JANUS HENDERSON INVESTORS US LLC
0001085146-23-001420	156335	0000053417	028-00074	000107959	801-5608	JENNISON ASSOCIATES LLC
0001085146-23-001420	156336	0001106129	028-03495	000105281	801-32726	JENSEN INVESTMENT MANAGEMENT INC
0001085146-23-001420	156337	0001021223	028-05792	000104599	801-24241	KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC
0001085146-23-001420	156338	0001207017	028-10469	000122836	801-61701	LAZARD ASSET MANAGEMENT LLC
0001085146-23-001420	156339	0001409108	028-12558	000142219	801-67411	Legg Mason Private Portfolio Group, LLC
0001085146-23-001420	156340	0001121330	028-05837	000108893	801-45536	LOGAN CAPITAL MANAGEMENT INC
0001085146-23-001420	156341	0001074032	028-07406	000109355	801-55094	MDT ADVISERS INC
0001085146-23-001420	156342	0001443066	028-13173	000107144	801-46433	MFS Institutional Advisors, Inc.
0001085146-23-001420	156343	0001141802	028-11160			NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO
0001085146-23-001420	156344	0001054554	028-06668	000107066	801-35529	OAK RIDGE INVESTMENTS LLC
0001085146-23-001420	156345	0000932859	028-04558	000114310	801-60485	PARAMETRIC PORTFOLIO ASSOCIATES LLC
0001085146-23-001420	156346	0001034524	028-03687	000106093	801-15180	POLEN CAPITAL MANAGEMENT LLC
0001085146-23-001420	156347	0001554656	028-15157	000153994	801-71732	Raub Brock Capital Management LP
0001085146-23-001420	156348	0001112325	028-05655	000108074	801-57432	RIVERBRIDGE PARTNERS LLC
0001085146-23-001420	156349	0000721204	028-01190	000105734	801-17141	RUSSELL FRANK CO/
0001085146-23-001420	156350	0001556245	028-15042	000129800	801-63194	Sandhill Capital Partners LLC
0001085146-23-001420	156351	0001109426	028-05621	000138123	801-65003	SANTA BARBARA ASSET MANAGEMENT, LLC
0001085146-23-001420	156352	0001056593	028-04691	000105799	801-18407	SCHAFER CULLEN CAPITAL MANAGEMENT INC
0001085146-23-001420	156353	0001580212	028-16442	000286019	801-108843	Strategic Global Advisors, LLC
0001085146-23-001420	156354	0001759421	028-19415	000143720	801-68152	Wakefield Asset Managment Corp
0001085146-23-001420	156355	0001061186	028-07104	000104702	801-11916	WCM INVESTMENT MANAGEMENT, LLC
0001085146-23-001420	156356	0001138897	028-10245	000110441	801-8162	Western Asset Management Company, LLC
0001085146-23-001420	156357	0001086483	028-04587	000110897	801-40592	ZACKS INVESTMENT MANAGEMENT
0001085146-23-001420	156358	0001276918	028-10622	000128990	801-62477	ZEVENBERGEN CAPITAL INVESTMENTS LLC
0001085146-23-001420	156306	0001569141	028-15235	000317544	801-122856	Alley Co LLC
0001085146-23-001417	157344	0001163368	028-10952	000104559	801-48187	PACIFIC INVESTMENT MANAGEMENT CO LLC
0001085146-23-001417	157343	0000912938	028-04968	000110045	801-17352	MASSACHUSETTS FINANCIAL SERVICES CO /MA/
0001085146-23-001417	157342	0000200217	028-00400	000104596	801-1895	DODGE & COX
0001085146-23-001417	157345	0000902219	028-04557	000106595	801-15908	WELLINGTON MANAGEMENT GROUP LLP
0001085146-23-001416	161883	0001256909	028-10487	000105780	801-33358	Northern Trust Investments, Inc
0001085146-23-001416	161876	0000727770	028-05267			MACQUARIE INVESTMENT MANAGEMENT BUSINESS TRUST
0001085146-23-001416	161875	0000312348	028-00398	000105377	801-170	LOOMIS SAYLES & CO L P
0001085146-23-001416	161874	0000764532	028-01526	000109149	801-15164	FIDUCIARY MANAGEMENT INC /WI/
0001085146-23-001416	161873	0001385495	028-12282	000133196	801-63658	FIAM LLC
0001085146-23-001416	161877	0000912938	028-04968	000110045	801-17352	MASSACHUSETTS FINANCIAL SERVICES CO /MA/
0001085146-23-001416	161878	0001163368	028-10952	000104559	801-48187	PACIFIC INVESTMENT MANAGEMENT CO LLC
0001085146-23-001416	161879	0001897612	028-22690	000314590	801-121434	T. Rowe Price Investment Management, Inc.
0001085146-23-001416	161880	0000200217	028-00400	000104596	801-1895	DODGE & COX
0001085146-23-001416	161881	0000902219	028-04557	000106595	801-15908	WELLINGTON MANAGEMENT GROUP LLP
0001085146-23-001416	161882	0001075869	028-04413	000104973	801-21122	ALLSPRING GLOBAL INVESTMENTS, LLC
0001085146-23-001416	161884	0001544935	028-14936			abrdn Investments Ltd
0001085146-23-001416	161870	0000052388	028-01091	000105778	801-8174	AMERICAN CENTURY INVESTMENT MANAGEMENT INC
0001085146-23-001416	161871	0001086364	028-04295	000106614	801-47710	BLACKROCK ADVISORS LLC
0001085146-23-001416	161872	0001086433	028-04377	000105138	801-34612	FEDERATED INVESTMENT MANAGEMENT CO
0001085146-23-001414	165669	0001141802	028-11160			NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO
0001085146-23-001414	165671	0001163368	028-10952	000104559	801-48187	PACIFIC INVESTMENT MANAGEMENT CO LLC
0001085146-23-001414	165670	0001393818	028-13114	000120934	801-61467	Blackstone Inc.
0001085146-23-001414	165668	0001629649	028-16929	000307865	801-119948	NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC
0001085146-23-001414	165672	0001520692	028-14775	000146629	801-69633	KKR Credit Advisors (US) LLC
0001420506-23-000729	164452	0001615423	028-16235			Compagnie Lombard Odier SCmA
0000092230-23-000031	159049	0000092230	028-03501			TRUIST FINANCIAL CORP
0001172661-23-001499	155068	0001692234	028-17598			Russell Investments Group, Ltd.
0001905128-23-000001	162687		028-01006			Barrow Hanley
0001905128-23-000001	162686		028-10562			AllianceBernstein
0001905128-23-000001	162688		028-02204			Brandywine
0001905128-23-000001	162689		028-01185			Frontier
0001905128-23-000001	162690		028-03459			Smith Group
0001905128-23-000001	162691		028-07104			WCM
0001905128-23-000001	162692		028-04557			Wellington
0000895345-23-000162	162622		028-22361			Wealthsimple Inc.
0000895345-23-000162	162623		028-22607			Grayhawk Investment Strategies Inc.
0000950123-23-002809	157686		028-21280			SPT Invest Management Sarl
0000950123-23-002807	157233		028-21280			SPT Invest Management Sarl
0000950123-23-002805	161714		028-21280			SPT Invest Management Sarl
0000950123-23-002803	157123		028-21280			SPT Invest Management Sarl
0000950123-23-002792	158635		28-04665			MUFG Americas Holdings Corporation
0001606588-23-000003	162405	0001419999	028-13243	000144906	801-68369	MAR VISTA INVESTMENT PARTNERS LLC
0001606588-23-000003	162406	0001050463	028-06620	000106288	801-48064	MORGAN DEMPSEY CAPITAL MANAGEMENT LLC
0001606588-23-000003	162404	0001477872	028-13757	000110506	801-57695	Saratoga Research & Investment Management
0001606588-23-000003	162403	0001508822	028-14059	000110933	801-60694	ACR Alpine Capital Research, LLC
0001624489-23-000002	161230	0001620577	028-17009			SETANTA ASSET MANAGEMENT
0001624489-23-000002	161229	0001538449	028-14623			Mawer Investment Management Ltd.
0001624489-23-000002	161228	0001364615	028-11964			Aperio Group, LLC
0001624489-23-000002	161227	0001591546	028-15835			Pacific Ridge Capital Partners, LLC
0001624489-23-000002	161226	0001310051	028-11012			Pier Capital, LLC
0001624489-23-000002	161225	0001341401	028-11487			River Road Asset Management, LLC
0001624489-23-000002	161224	0000938206	028-04207			DRIEHAUS CAPITAL MANAGEMENT LLC
0001966160-23-000001	166833	0001291318	028-22953			Oversea-Chinese Banking CORP Ltd
0001213900-23-012186	157630	0001566728	028-15439	000150764	801-70333	Capital Wealth Planning, LLC
0001213900-23-012186	157629	0001519611	028-14480	000151916	801-70888	ARGI Investment Services, LLC
0001606588-23-000003	162407	0001034524	028-03687	000106093	801-15180	POLEN CAPITAL MANAGEMENT LLC
0001213900-23-012186	157627	0001600064	028-19397	000164201	801-76857	Toroso Investments, LLC
0001213900-23-012186	157628	0001593324	028-17117	000159042	801-80466	Penserra Capital Management LLC
0001457716-23-000001	155626	0001533964	028-14585			Virtu Financial LLC
0000312069-23-000056	160239	0001484215	028-13881			Barclays Investment Solutions Ltd
0000312069-23-000055	155594	0001505923	028-14040			Barclays Capital Luxembourg SaRL
0000312069-23-000054	159511	0001535020	028-14600			Barclays Capital Derivative Funding
0000312069-23-000053	155614	0001484222	028-13878			Barclays Bank (Suisse) SA
0000312069-23-000052	155717	0001074031	028-07404			BARCLAYS CAPITAL SECURITIES LTD
0000312069-23-000051	163895	0000851376	028-20253			BARCLAYS CAPITAL INC.
0000312069-23-000050	164237	0000312070	028-00827			BARCLAYS BANK PLC
0001469751-23-000002	155992		028-06487			First Trust Advisors LP
0001469751-23-000002	155991		028-12230			ALPS Advisors. Inc
0001420506-23-000726	164470		028-02682			UBS ASSET MANAGEMAENT AMERICAS INC
0001420506-23-000726	164468		028-12194			BlackRock Investment Management (uk) Ltd.
0001420506-23-000726	164469		028-11326			State Street Global Advisors LTD
0001085146-23-001398	164466	0001588340	028-20714			Vontobel Holding Ltd.
0001965819-23-000008	159771	0001843543	028-22134			MEDINA VALUE PARTNERS, LLC
0001965819-23-000008	159770	0001626220	028-17931			Greenhouse Funds LLLP
0001965819-23-000008	159772	0001617201	028-18450			Prosight Management, LP
0001965819-23-000008	159769	0001964400	028-22940			FACT Capital, LP
0001965819-23-000008	159773	0001635663	028-17274			Steamboat Capital Partners, LLC
0001506208-23-000001	164730		028-16374			American Assets Capital Advisers LLC
0001965939-23-000001	159212	0001919867		000307680	801-122825	ISAM Funds (UK) Ltd
0001207017-23-000001	161597	0001692234	028-17598			Russell Investments Group, Ltd.
0000950123-23-002759	162461		028-13120			Macquarie Group Limited
0001595888-23-000027	156202	0001595888	028-16162			JANE STREET GROUP, LLC
0000950123-23-002761	155954		028-13120			Macquarie Group Limited
0001532155-23-000129	162711	0001109448	028-10562	000108477	801-56720	ALLIANCEBERNSTEIN L.P.
0001741001-23-000002	161887	0001634047	028-16741	000171004	801-80534	Vident Investment Advisory, LLC
0001873063-23-000002	163372	0001873063				Treynor Bancshares, Inc.
0001398344-23-003491	163347		028-04685	000123546	801-64500	PROSPECTOR PARTNERS LLC
0000950123-23-002738	162280		028-14349			Brookfield Corporation
0001595888-23-000026	166112	0001595888	028-16162			JANE STREET GROUP, LLC
0001437749-23-003404	165199		028-04558			PARAMETRIC PORTFOLIO ASSOCIATES LLC
0001437749-23-003404	165198		028-17117			Penserra Capital Management LLC
0001811739-23-000002	164204	0001813845		000298955		BIOS Capital Management, LP
0000950123-23-002749	165551		028-13120			Macquarie Group Limited
0000950123-23-002755	156782		028-13120			Macquarie Group Limited
0001547927-23-000001	161068					Valmark Advisors
0000950123-23-002751	159339		028-13120			Macquarie Group Limited
0000950123-23-002735	157021		028-14349			Brookfield Corporation
0000950123-23-002742	156996		028-21340	000290193	801-112570	Oaktree Fund Advisors, LLC
0000950123-23-002742	156995		028-05050	000106793	801-48923	Oaktree Capital Management, L.P.
0001595888-23-000028	158346	0001595888	028-16162			JANE STREET GROUP, LLC
0000950123-23-002756	157132		28-13124			Macquarie Group Limited
0001595888-23-000024	159891	0001595888	028-16162			JANE STREET GROUP, LLC
0001595888-23-000025	156052	0001595888	028-16162			JANE STREET GROUP, LLC
0000950123-23-002758	158841		028-13120			Macquarie Group Limited
0001532155-23-000130	159992	0001109448	028-10562			ALLIANCEBERNSTEIN L.P.
0000950123-23-002732	159194		028-21340	000290193	801-112570	Oaktree Fund Advisors, LLC
0000949509-23-000006	161244	0001692234	028-17598			Russell Investments Group, Ltd.
0000950123-23-002732	159193		028-05050	000106793	801-48923	Oaktree Capital Management, L.P.
0000950123-23-002734	167193		028-14349			Brookfield Corporation
0000950123-23-002730	156951		028-14349			Brookfield Corporation
0000950123-23-002727	156099					SIEMENS PENSION TRUST E V
0001345471-23-000049	155959	0001345471	028-12039			TRIAN FUND MANAGEMENT, L.P.
0000950123-23-002725	156279		028-14349			Brookfield Corporation
0001345471-23-000048	163216	0001345471	028-12039			TRIAN FUND MANAGEMENT, L.P.
0000950123-23-002721	158235					SIEMENS PENSION TRUST E V
0001172661-23-001437	163515	0001846644	028-21035	000161527		WestBridge Capital Management, LLC
0000949509-23-000005	160218	0001597857	028-17875			Hartree Partners, LP
0000949509-23-000005	160217	0001692234	028-17598			Russell Investments Group, Ltd.
0001345471-23-000047	166683	0001345471	028-12039			Trian Fund Management, L.P.
0000929638-23-000636	156159		028-22122			Cantor Fitzgerald, L.P.
0001345471-23-000046	164084	0001345471	028-12039			Trian Fund Management, L.P.
0001172661-23-001431	159069	0001846644	028-21035	000161527		WestBridge Capital Management, LLC
0000929638-23-000635	156060		028-22122			Cantor Fitzgerald, L.P.
0001172661-23-001429	157931	0001846644	028-21035	000161527		WestBridge Capital Management, LLC
0000929638-23-000634	162581		028-22122			Cantor Fitzgerald, L.P.
0001172661-23-001427	158724	0001846644	028-21035	000161527		WestBridge Capital Management, LLC
0001172661-23-001426	165010	0001846644	028-21035	000161527		WestBridge Capital Management, LLC
0000950123-23-002718	160005		028-05050	000106793	801-48923	Oaktree Capital Management, L.P.
0000950123-23-002718	160006		028-21340	000290193	801-112570	Oaktree Fund Advisors, LLC
0000929638-23-000633	157703		028-22122			Cantor Fitzgerald, L.P.
0000929638-23-000632	162982		028-22122			Cantor Fitzgerald, L.P.
0001172661-23-001418	166576	0001846644	028-21035	000161527		WestBridge Capital Management, LLC
0000929638-23-000631	163089		028-22122			Cantor Fitzgerald, L.P.
0001405086-23-000071	156368	0001749824	028-19277			INHERENT GROUP, LP
0001390777-23-000032	161641	0001465109	028-13573			Neuberger Berman Group LLC
0001390777-23-000032	161639	0001725296	028-18741	000290078	801-111965	CENTERSQUARE INVESTMENT MANAGEMENT LLC
0001390777-23-000032	161640	0000937729	028-10991	000106584	801-1725	FAYEZ SAROFIM & CO
0001398344-23-003451	166452		028-01512	000105794	801-9839	Meeder Asset Management, Inc
0001085146-23-001374	159572	0001527781	028-14533			Gallagher Fiduciary Advisors, LLC
0000950123-23-002715	163899				028-19261	RP Management, LLC
0001172661-23-001403	165320	0001728850		000158272	801-74052	LSP Investment Advisors, LLC
0001172661-23-001398	161148	0001541901	028-15266	000160113	801-73723	Encompass Capital Advisors LLC
0000929638-23-000627	166036		028-22125			Newmark Group, Inc.
0001345471-23-000040	157232	0001345471	028-12039			Trian Fund Management, L.P.
0001013594-23-000263	156179		028-10010	000127831	801-62794	PAULSON & CO. INC.
0001085146-23-001371	164188	0001345929	028-13997	000017501	8-38904	BROWN ADVISORY INC
0001172661-23-001392	165101	0001541901	028-15266	000160113	801-73723	Encompass Capital Advisors LLC
0001683168-23-000904	166066	0001733777	028-18727			F3Logic, LLC
0001683168-23-000900	158594	0001527781	028-14533			Gallagher Fiduciary Advisors, LLC
0001683168-23-000900	158595	0001733777	028-18727			F3Logic, LLC
0001683168-23-000899	156416	0001733777	028-18727			F3Logic, LLC
0001683168-23-000899	156415	0001527781	028-14533			Gallagher Fiduciary Advisors, LLC
0000850401-23-000008	159051	0000850401	028-02494			TCW GROUP INC
0000850401-23-000008	159052	0001125816	028-06487			FIRST TRUST ADVISORS LP
0001085146-23-001368	162317	0000096223	028-11122			Jefferies Financial Group Inc.
0000850401-23-000007	161185	0000850401	028-02494			TCW GROUP INC
0001756272-23-000002	161631					Enstar Group LTD
0001085146-23-001367	164655	0000096223	028-11122			Jefferies Financial Group Inc.
0001532155-23-000127	157530	0000860644	028-02634			Aristotle Capital Management, LLC
0001532155-23-000127	157531	0000812295	028-01343			JANUS HENDERSON INVESTORS US LLC
0001532155-23-000127	157532	0001920120	028-22489			AXA Investment Managers US Inc.
0001532155-23-000127	157533	0001163368	028-10952			PACIFIC INVESTMENT MANAGEMENT CO LLC
0001532155-23-000127	157534	0000201772	028-00878			ESSEX INVESTMENT MANAGEMENT CO LLC
0001532155-23-000127	157522	0000052388	028-01091			AMERICAN CENTURY INVESTMENT MANAGEMENT INC
0001532155-23-000127	157523	0001385495	028-12282			FIAM LLC
0001532155-23-000127	157524	0000813917	028-02013			HARRIS ASSOCIATES L P
0001532155-23-000127	157525	0001125816	028-06487			FIRST TRUST ADVISORS LP
0001532155-23-000127	157526	0000314965	028-00096			CAPITAL GUARDIAN TRUST CO
0001532155-23-000127	157493	0001109448	028-10562			ALLIANCEBERNSTEIN L.P.
